id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
TK6,Dr Andrew Southcott MP,Andrew.Southcott.MP@aph.gov.au,https://www.facebook.com/AndrewSouthcottMP,Liberal Party of Australia,liberal_party_of_australia,"Boothby, South Australia",representatives,44,,
72184,Dr David Gillespie MP,,https://twitter.com/DaveGillespieMP,The Nationals,the_nationals,"Lyne, New South Wales",representatives,44,,
DYN,Dr Dennis Jensen MP,Dennis.Jensen.MP@aph.gov.au,http://twitter.com/DennisJensenMP,Liberal Party of Australia,liberal_party_of_australia,"Tangney, Western Australia",representatives,44,,
37998,Dr Jim Chalmers MP,,https://twitter.com/JEChalmers,Australian Labor Party,australian_labor_party,"Rankin, Queensland",representatives,44,,
00BCM,Dr Peter Hendy MP,,,Liberal Party of Australia,liberal_party_of_australia,"Eden-Monaro, New South Wales",representatives,44,,
VU5,Hon Alan Griffin MP,Alan.Griffin.MP@aph.gov.au,,Australian Labor Party,australian_labor_party,"Bruce, Victoria",representatives,44,,
M2Y,Hon Alan Tudge MP,,http://twitter.com/AlanTudgeMP,Liberal Party of Australia,liberal_party_of_australia,"Aston, Victoria",representatives,44,,
L6P,Hon Alannah MacTiernan MP,,https://twitter.com/AlannahMac,Australian Labor Party,australian_labor_party,"Perth, Western Australia",representatives,44,,
HWA,Hon Amanda Rishworth MP,,http://twitter.com/AmandaRishworth,Australian Labor Party,australian_labor_party,"Kingston, South Australia",representatives,44,,
FU4,"Hon Andrew Robb AO, MP",Andrew.Robb.MP@aph.gov.au,http://twitter.com/AndrewRobbMP,Liberal Party of Australia,liberal_party_of_australia,"Goldstein, Victoria",representatives,44,,
R36,Hon Anthony Albanese MP,A.Albanese.MP@aph.gov.au,http://twitter.com/AlboMP,Australian Labor Party,australian_labor_party,"Grayndler, New South Wales",representatives,44,,
008K0,Hon Anthony Byrne MP,Anthony.Byrne.MP@aph.gov.au,http://twitter.com/AnthonyByrne_MP,Australian Labor Party,australian_labor_party,"Holt, Victoria",representatives,44,,
E5D,Hon Barnaby Joyce MP,,https://twitter.com/Barnaby_Joyce,The Nationals,the_nationals,"New England, New South Wales",representatives,44,,
83E,Hon Bernie Ripoll MP,Bernie.Ripoll.MP@aph.gov.au,http://twitter.com/bernieripoll_mp,Australian Labor Party,australian_labor_party,"Oxley, Queensland",representatives,44,,
00ATG,Hon Bill Shorten MP,,http://twitter.com/billshortenmp,Australian Labor Party,australian_labor_party,"Maribyrnong, Victoria",representatives,44,,
LL6,Hon Bob Baldwin MP,Bob.Baldwin.MP@aph.gov.au,http://twitter.com/bobbaldwinmp,Liberal Party of Australia,liberal_party_of_australia,"Paterson, New South Wales",representatives,44,,
HX4,Hon Bob Katter MP,Bob.Katter.MP@aph.gov.au,http://twitter.com/RealBobKatter,Katter's Australian Party,katter's_australian_party,"Kennedy, Queensland",representatives,44,,
00AN3,Hon Brendan O'Connor MP,Brendan.O'Connor.MP@aph.gov.au,,Australian Labor Party,australian_labor_party,"Gorton, Victoria",representatives,44,,
SE4,Hon Bronwyn Bishop MP,Bronwyn.Bishop.MP@aph.gov.au,,Liberal Party of Australia,liberal_party_of_australia,"Mackellar, New South Wales",representatives,44,,
1K6,Hon Bruce Billson MP,B.Billson.MP@aph.gov.au,http://twitter.com/BruceBillsonMP,Liberal Party of Australia,liberal_party_of_australia,"Dunkley, Victoria",representatives,44,,
YT4,Hon Bruce Scott MP,Bruce.Scott.MP@aph.gov.au,,The Nationals,the_nationals,"Maranoa, Queensland",representatives,44,,
00AMR,Hon Catherine King MP,Catherine.King.MP@aph.gov.au,http://twitter.com/CatherineKingMP,Australian Labor Party,australian_labor_party,"Ballarat, Victoria",representatives,44,,
DZS,Hon Chris Bowen MP,Chris.Bowen.MP@aph.gov.au,http://twitter.com/Bowenchris,Australian Labor Party,australian_labor_party,"McMahon, New South Wales",representatives,44,,
208884,Hon Christian Porter MP,,https://twitter.com/cporterwa,Liberal Party of Australia,liberal_party_of_australia,"Pearce, Western Australia",representatives,44,,
9V5,Hon Christopher Pyne MP,C.Pyne.MP@aph.gov.au,https://twitter.com/CPyne,Liberal Party of Australia,liberal_party_of_australia,"Sturt, South Australia",representatives,44,,
IPZ,Hon Darren Chester MP,,https://twitter.com/DarrenChesterMP,The Nationals,the_nationals,"Gippsland, Victoria",representatives,44,,
I0O,Hon David Feeney MP,,https://twitter.com/Feeney4Batman,Australian Labor Party,australian_labor_party,"Batman, Victoria",representatives,44,,
BU8,Hon Dr Andrew Leigh MP,andrew.leigh.mp@aph.gov.au,https://twitter.com/ALEIGHMP,Australian Labor Party,australian_labor_party,"Fraser, Australian Capital Territory",representatives,44,,
