id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
54434,Adam Vaughan,Adam.Vaughan@parl.gc.ca,TOAdamVaughan,,Liberal,liberal,area/trinity—spadina,Trinity—Spadina,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/VaughanAdam_Lib.jpg,
425,Alain Giguère,Alain.Giguere@parl.gc.ca,,,NDP,ndp,area/marc-aurèle-fortin,Marc-Aurèle-Fortin,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/GiguèreAlain_NDP.jpg,
30903,Alex Atamanenko,alex.atamanenko@parl.gc.ca,,,NDP,ndp,area/british_columbia_southern_interior,British Columbia Southern Interior,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/AtamanenkoAlex_NDP.jpg,
58775,Alexandre Boulerice,Alexandre.Boulerice@parl.gc.ca,alexboulerice,,NDP,ndp,area/rosemont—la_petite-patrie,Rosemont—La Petite-Patrie,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/BoulericeAlexandre_NPD.jpg,
58705,Alexandrine Latendresse,Alexandrine.Latendresse@parl.gc.ca,ALatendresseNPD,,NDP,ndp,area/louis-saint-laurent,Louis-Saint-Laurent,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/LatendresseAlexandrine_NDP.jpg,
30812,Alice Wong,alice.wong@parl.gc.ca,,,Conservative,conservative,area/richmond,Richmond,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/WongAlice_CPC.jpg,
71611,Andrew Cash,Andrew.Cash@parl.gc.ca,AndrewCash,,NDP,ndp,area/davenport,Davenport,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/CashAndrew_NDP.jpg,
59287,Andrew Saxton,andrew.saxton@parl.gc.ca,AndrewSaxton1,,Conservative,conservative,area/north_vancouver,North Vancouver,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/SaxtonAndrew_CPC.jpg,
25454,Andrew Scheer,andrew.scheer@parl.gc.ca,andrewscheer,,Conservative,conservative,area/regina—qu'appelle,Regina—Qu'Appelle,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/ScheerAndrew_CPC.jpg,
25474,André Bellavance,andre.bellavance@parl.gc.ca,AndreBellavance,,Independent,independent,area/richmond—arthabaska,Richmond—Arthabaska,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/BellavanceAndré_BQ.jpg,
71350,Anne Minh-Thu Quach,AnneMinh-Thu.Quach@parl.gc.ca,AnneMTQuach,,NDP,ndp,area/beauharnois—salaberry,Beauharnois—Salaberry,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/QuachAnneMinhThu_NDP.jpg,
58626,Anne-Marie Day,Anne-Marie.Day@parl.gc.ca,AnneMarieDay,,NDP,ndp,area/charlesbourg—haute-saint-charles,Charlesbourg—Haute-Saint-Charles,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/DayAnneMarie_NDP.jpg,
71499,Annick Papillon,Annick.Papillon@parl.gc.ca,AnnickPapillon,,NDP,ndp,area/québec,Québec,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/PapillonAnnick_NDP.jpg,
86249,Arnold Chan,Arnold.Chan@parl.gc.ca,ArnoldChanLib,,Liberal,liberal,area/scarborough—agincourt,Scarborough—Agincourt,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/ChanArnold_Lib.jpg,
35535,Bal Gosal,Bal.Gosal@parl.gc.ca,BalGosal,,Conservative,conservative,area/bramalea—gore—malton,Bramalea—Gore—Malton,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/GosalBal_CPC.jpg,
25497,Barry Devolin,barry.devolin@parl.gc.ca,BarryDevolin_MP,,Conservative,conservative,area/haliburton—kawartha_lakes—brock,Haliburton—Kawartha Lakes—Brock,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/DevolinBarry_CPC.jpg,
35600,Ben Lobb,ben.lobb@parl.gc.ca,BenLobbMP,,Conservative,conservative,area/huron—bruce,Huron—Bruce,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/LobbBen_CPC.jpg,
71627,Bernard Trottier,Bernard.Trottier@parl.gc.ca,btrottier,,Conservative,conservative,area/etobicoke—lakeshore,Etobicoke—Lakeshore,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/TrottierBernard_CPC.jpg,
40463,Bernard Valcourt,Bernard.Valcourt@parl.gc.ca,,,Conservative,conservative,area/madawaska—restigouche,Madawaska—Restigouche,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/ValcourtBernard_CPC.jpg,
31664,Bev Shipley,bev.shipley@parl.gc.ca,BevShipleyMP,,Conservative,conservative,area/lambton—kent—middlesex,Lambton—Kent—Middlesex,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/ShipleyBev_CPC.jpg,
35897,Blaine Calkins,blaine.calkins@parl.gc.ca,blainecalkinsmp,,Conservative,conservative,area/wetaskiwin,Wetaskiwin,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/CalkinsBlaine_CPC.jpg,
59235,Blake Richards,blake.richards@parl.gc.ca,BlakeRichardsMP,,Conservative,conservative,area/wild_rose,Wild Rose,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/RichardsBlake_CPC.jpg,
31086,Bob Dechert,bob.dechert@parl.gc.ca,,,Conservative,conservative,area/mississauga—erindale,Mississauga—Erindale,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/DechertBob_CPC.jpg,
72035,Bob Zimmer,Bob.Zimmer@parl.gc.ca,bobzimmermp,,Conservative,conservative,area/prince_george—peace_river,Prince George—Peace River,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/ZimmerBob_CPC.jpg,
30314,Brad Butt,Brad.Butt@parl.gc.ca,BradButtMP,,Conservative,conservative,area/mississauga—streetsville,Mississauga—Streetsville,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/ButtBrad_CPC.jpg,
25462,Brad Trost,brad.trost@parl.gc.ca,BradTrostCPC,,Conservative,conservative,area/saskatoon—humboldt,Saskatoon—Humboldt,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/TrostBradley_CPC.jpg,
59203,Brent Rathgeber,brent.rathgeber@parl.gc.ca,brentrathgeber,,Independent,independent,area/edmonton—st._albert,Edmonton—St. Albert,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/RathgeberBrent_CPC.jpg,
9137,Brian Masse,brian.masse@parl.gc.ca,BrianMasseMP,,NDP,ndp,area/windsor_west,Windsor West,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/MasseBrian_NDP.jpg,
35896,Brian Storseth,brian.storseth@parl.gc.ca,BrianStorseth,,Conservative,conservative,area/westlock—st._paul,Westlock—St. Paul,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/StorsethBrian_CPC.jpg,
31295,Bruce Hyer,bruce.hyer@parl.gc.ca,brucehyer,,Green Party,green_party,area/thunder_bay—superior_north,Thunder Bay—Superior North,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/HyerBruce_NDP.jpg,
35724,Bruce Stanton,bruce.stanton@parl.gc.ca,bruce_stanton,,Conservative,conservative,area/simcoe_north,Simcoe North,House of Commons,41,,,http://www.parl.gc.ca/Parliamentarians/Images/OfficialMPPhotos/41/StantonRonaldBruce_CPC.jpg,
