id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
alberto-costa,Alberto Costa,gp_ps@ps.parlamento.pt,"",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Lisboa,Assembleia da República,7,,
alberto-martins,Alberto Martins,"","",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Porto,Assembleia da República,7,,
ana-catarina-mendonca-mendes,Ana Catarina Mendonça Mendes,catarina@ps.parlamento.pt,"",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Setúbal,Assembleia da República,7,,
antonio-braga,António Braga,"","",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Braga,Assembleia da República,7,,
antonio-cardoso,António Cardoso,"","",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Aveiro,Assembleia da República,7,,
antonio-filipe,António Filipe,af@pcp.parlamento.pt,http://twitter.com/AntonioFilipe,PCP,af5e2258-6a08-4f67-9a5e-e6bb1d5682c7,Lisboa,Assembleia da República,7,,
antonio-rodrigues,António Rodrigues,"","",PSD,025b30da-bc75-4cf9-ae1b-ed4d608f6c17,Lisboa,Assembleia da República,7,,
armenio-santos,Arménio Santos,asantos@psd.parlamento.pt,"",PSD,025b30da-bc75-4cf9-ae1b-ed4d608f6c17,Lisboa,Assembleia da República,7,,
celeste-correia,Celeste Correia,ccorreia@ps.parlamento.pt,"",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Lisboa,Assembleia da República,7,,
correia-de-jesus,Correia de Jesus,cjesus@psd.parlamento.pt,"",PSD,025b30da-bc75-4cf9-ae1b-ed4d608f6c17,Madeira,Assembleia da República,7,,
duarte-pacheco,Duarte Pacheco,dpacheco@psd.parlamento.pt,http://twitter.com/duartepacheco,PSD,025b30da-bc75-4cf9-ae1b-ed4d608f6c17,Lisboa,Assembleia da República,7,,
fernando-jesus,Fernando Jesus,fernandojesus@ps.parlamento,"",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Porto,Assembleia da República,7,,
fernando-serrasqueiro,Fernando Serrasqueiro,"","",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Castelo Branco,Assembleia da República,7,,
ferro-rodrigues,Ferro Rodrigues,"","",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Lisboa,Assembleia da República,7,,
guilherme-silva,Guilherme Silva,gsilva@psd.parlamento.pt,"",PSD,025b30da-bc75-4cf9-ae1b-ed4d608f6c17,Madeira,Assembleia da República,7,,
heloisa-apolonia,Heloísa Apolónia,heloisa.apolonia@pev.parlamento.pt,http://twitter.com/HeloisaApolonia,PEV,9f0e8719-aac1-48f3-a755-35fc4360f385,Setúbal,Assembleia da República,7,,
hugo-velosa,Hugo Velosa,"","",PSD,025b30da-bc75-4cf9-ae1b-ed4d608f6c17,Madeira,Assembleia da República,7,,
jorge-lacao,Jorge Lacão,"","",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Santarém,Assembleia da República,7,,
jose-junqueiro,José Junqueiro,"","",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Viseu,Assembleia da República,7,,
jose-lello,José Lello,joselello@ps.parlamento.pt,http://twitter.com/joselello,PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Porto,Assembleia da República,7,,
jose-magalhaes,José Magalhães,"","",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Lisboa,Assembleia da República,7,,
laurentino-dias,Laurentino Dias,"","",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Braga,Assembleia da República,7,,
mendes-bota,Mendes Bota,mendesbota@psd.parlamento.pt,"",PSD,025b30da-bc75-4cf9-ae1b-ed4d608f6c17,Faro,Assembleia da República,7,,
miguel-coelho,Miguel Coelho,mcoelho@ps.parlamento.pt,"",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Lisboa,Assembleia da República,7,,
miguel-macedo,Miguel Macedo,miguelmacedo@psd.parlamento.pt,"",PSD,025b30da-bc75-4cf9-ae1b-ed4d608f6c17,Braga,Assembleia da República,7,,
miranda-calha,Miranda Calha,mcalha@ps.parlamento.pt,"",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Portalegre,Assembleia da República,7,,
mota-amaral,Mota Amaral,mota.amaral@ar.parlamento.pt,"",PSD,025b30da-bc75-4cf9-ae1b-ed4d608f6c17,Açores,Assembleia da República,7,,
mota-andrade,Mota Andrade,motaandrade@ps.parlamento.pt,"",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Bragança,Assembleia da República,7,,
pedro-pinto,Pedro Pinto,"","",PSD,025b30da-bc75-4cf9-ae1b-ed4d608f6c17,Setúbal,Assembleia da República,7,,
rosa-maria-bastos-albernaz,Rosa Maria Bastos Albernaz,albernaz@ps.parlamento.pt,"",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Aveiro,Assembleia da República,7,,
sergio-sousa-pinto,Sérgio Sousa Pinto,"","",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Porto,Assembleia da República,7,,
sonia-fertuzinhos,Sónia Fertuzinhos,sfertuzinhos@ps.parlamento.pt,"",PS,8b7c0e04-37ad-444e-82cc-683a6a48a7f2,Braga,Assembleia da República,7,,
vasco-cunha,Vasco Cunha,vasco.cunha@psd.parlamento.pt,"",PSD,025b30da-bc75-4cf9-ae1b-ed4d608f6c17,Santarém,Assembleia da República,7,,
