id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
152,Amann-Marxer Marlies,,,,VU,VU,area/unterland,Unterland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/marlies_amann_marxer.jpg,
104,Beck Alois,alois.beck@landtag.li,,,FBP,FBP,area/oberland,Oberland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/alois_beck.jpg,
155,Beck Doris,,,,VU,VU,area/unterland,Unterland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/doris_beck.jpg,
156,Beck Jürgen,,,,VU,VU,area/oberland,Oberland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/juergen_beck.jpg,
178,Biedermann Josy,,,,FBP,FBP,area/oberland,Oberland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/josy_biedermann.jpg,
158,Brunhart Arthur,,,,VU,VU,area/oberland,Oberland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/arthur_brunhart_634995624561945000.jpg,
182,Büchel Markus,,,,FBP,FBP,area/unterland,Unterland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/markus_buechel.jpg,
188,Caduff Henrik,,,,VU,VU,area/oberland,Oberland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/henrik_caduff.jpg,
162,Frick Pepo,,,,FL,FL,area/oberland,Oberland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/pepo_frick.jpg,
163,Frommelt Doris,,,,FBP,FBP,area/oberland,Oberland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/doris_frommelt.jpg,
183,Heeb Franz J.,,,,FBP,FBP,area/unterland,Unterland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/franz_heeb.jpg,
167,Kaiser Johannes,johannes.kaiser@landtag.li,,,FBP,FBP,area/unterland,Unterland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/kaiser_johannes_neu_aus_2009.jpg,
168,Kindle Elmar,,,,FBP,FBP,area/oberland,Oberland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/elmar_kindle.jpg,
185,Klein Ivo,,,,VU,VU,area/unterland,Unterland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/ivo_klein.jpg,
169,Kranz Günther,,,,VU,VU,area/unterland,Unterland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/guenther_kranz.jpg,
171,Lampert Peter,,,,FBP,FBP,area/oberland,Oberland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/peter_lampert.jpg,
184,Lampert Rudolf,,,,FBP,FBP,area/unterland,Unterland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/rudolf_lampert.jpg,
172,Lampert Wendelin,wendelin.lampert@landtag.li,,,FBP,FBP,area/oberland,Oberland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/wendelin_lampert.jpg,
200,Matt Andrea,,,,FL,FL,area/unterland,Unterland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/andrea_matt.jpg,
173,Negele Gebhard,,,,VU,VU,area/oberland,Oberland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/gebhard_negele.jpg,
174,Quaderer Harry,harry.quaderer@landtag.li,,,DU,DU,area/oberland,Oberland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/harry_quaderer.jpg,
180,Vogt Heinz,,,,VU,VU,area/oberland,Oberland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/heinz_vogt.jpg,
181,Vogt Paul,,,,FL,FL,area/oberland,Oberland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/paul_vogt.jpg,
177,Wanger Klaus,,,,FBP,FBP,area/oberland,Oberland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/klaus_wanger.jpg,
176,Wohlwend Renate,,,,FBP,FBP,area/unterland,Unterland,Landtag,2005,,,http://landtaglive.gmgnet.li/files/attachments/renate_wohlwend.jpg,
