id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
94,Alan John Henry Maclean,a.maclean@gov.je,,Independent,independent,Island-wide,States,2011,,
28,Alan Simon Crowcroft,s.crowcroft@gov.je,,Independent,independent,St. Helier,States,2011,,
97,Andrew David Lewis,a.lewis@gov.je,,Independent,independent,St. Helier,States,2011,,
133,Andrew Kenneth Francis  Green M.B.E.,a.green@gov.je,,Independent,independent,Island-wide,States,2011,,
92,Anne Enid Pryke,a.pryke@gov.je,,Independent,independent,Trinity,States,2011,,
71,Carolyn Fiona Labey,c.labey@gov.je,,Independent,independent,Grouville,States,2011,,
208,Christopher Hugh Taylor,c.taylor@gov.je,,Independent,independent,St. John,States,2011,,
91,Deidre Wendy Mezbourian,d.mezbourian@gov.je,,Independent,independent,St. Lawrence,States,2011,,
128,Edward James Noel,e.noel@gov.je,,Independent,independent,St. Lawrence,States,2011,,
153,"General Sir John McColl KCB, CBE, DSO",,,Independent,independent,"",States,2011,,
63,Geoffrey Peter Southern,g.southern@gov.je,,Independent,independent,St. Helier,States,2011,,
211,Graham John Truscott,g.truscott@gov.je,,Independent,independent,St. Brelade,States,2011,,
152,Howard Sharp QC,h.sharp@gov.je,,Independent,independent,"",States,2011,,
98,Ian Joseph Gorst,i.gorst@gov.je,,Independent,independent,Island-wide,States,2011,,
73,Jacqueline Ann Hilton,j.hilton@gov.je,,Independent,independent,St. Helier,States,2011,,
139,Jeremy Martin Maçon,j.macon@gov.je,,Independent,independent,St. Saviour,States,2011,,
90,John Alexander Nicholas Le Fondré,j.lef@gov.je,,Independent,independent,St. Lawrence,States,2011,,
197,John Edward Le Maistre,j.lemaistre@gov.je,,Independent,independent,Grouville,States,2011,,
136,John Martin Refault,j.refault@gov.je,,Independent,independent,St. Peter,States,2011,,
43,Judith Ann Martin,ju.martin@gov.je,,Independent,independent,St. Helier,States,2011,,
99,Juliette Gallichan,jg.gallichan@gov.je,,Independent,independent,St. Mary,States,2011,,
96,Kevin Charles Lewis,k.lewis@gov.je,,Independent,independent,St. Saviour,States,2011,,
172,Kristina Louise Moore,k.moore2@gov.je,,Independent,independent,St. Peter,States,2011,,
11,Leonard Norman,l.norman@gov.je,,Independent,independent,St. Clement,States,2011,,
201,Lisa-Marie Hart,l.hart@gov.je,,Independent,independent,"",States,2011,,
215,Louise Mary Catherine  Doublet,l.doublet@gov.je,,Independent,independent,St. Saviour,States,2011,,
181,Lyndon John Farnham,l.farnham@gov.je,,Independent,independent,Island-wide,States,2011,,
173,Michael John Paddock,m.paddock@gov.je,,Independent,independent,St. Ouen,States,2011,,
57,Michael Nelson de la Haye,m.delahaye@gov.je,,Independent,independent,"",States,2011,,
129,Michael Roderick Higgins,mr.higgins@gov.je,,Independent,independent,St. Helier,States,2011,,
60,Michael Wilkins MBE,viscount@gov.je,,Independent,independent,"",States,2011,,
170,Michel Philip Sydney Le Troquer,m.letroquer@gov.je,,Independent,independent,St. Martin,States,2011,,
140,Montfort Tadier,m.tadier@gov.je,,Independent,independent,St. Brelade,States,2011,,
204,Murray Julian Norton,m.norton@gov.je,,Independent,independent,St. Brelade,States,2011,,
20,Paul Francis Routier M.B.E.,p.routier@gov.je,,Independent,independent,Island-wide,States,2011,,
205,Peter Derek McLinton,p.mclinton@gov.je,,Independent,independent,St. Saviour,States,2011,,
213,Philip Bond Le Sueur,p.lesueur@gov.je,,Independent,independent,Trinity,States,2011,,
40,Philip Francis Cyril Ozouf,p.ozouf@gov.je,,Independent,independent,Island-wide,States,2011,,
207,Richard John Renouf,r.renouf@gov.je,,Independent,independent,St. Ouen,States,2011,,
177,Richard John Rondel,richard.rondel@gov.je,,Independent,independent,St. Helier,States,2011,,
209,Robert David Johnson,d.johnson@gov.je,,Independent,independent,St. Mary,States,2011,,
219,Robert James MacRae QC,r.macrae@gov.je,,Independent,independent,"",States,2011,,
180,Roderick Gordon Bryans,r.bryans@gov.je,,Independent,independent,St. Helier,States,2011,,
216,Russell Labey,r.labey@gov.je,,Independent,independent,St. Helier,States,2011,,
176,Sadie Anthea Le Sueur-Rennard,s.rennard@gov.je,,Independent,independent,St. Saviour,States,2011,,
200,Samuel Yves Mezec,s.mezec@gov.je,,Independent,independent,St. Helier,States,2011,,
212,Scott Michael Wickenden,s.wickenden@gov.je,,Independent,independent,St. Helier,States,2011,,
210,Simon Muir Bree,s.bree@gov.je,,Independent,independent,St. Clement,States,2011,,
165,Sir Philip Martin   Bailhache,p.bailhache@gov.je,,Independent,independent,Island-wide,States,2011,,
171,Stephen George Luce,s.luce@gov.je,,Independent,independent,St. Martin,States,2011,,
174,Stephen William Pallett,s.pallett@gov.je,,Independent,independent,St. Brelade,States,2011,,
175,Susan Jane Pinel,s.pinel@gov.je,,Independent,independent,St. Clement,States,2011,,
206,Terence Alexander McDonald,t.mcdonald@gov.je,,Independent,independent,St. Saviour,States,2011,,
12,"The Very Reverend Robert Frederick Key, B.A.",,,Independent,independent,"",States,2011,,
59,Timothy John Le Cocq,deputybailiff@gov.je,,Independent,independent,"",States,2011,,
132,Tracey Anne Vallois,t.vallois@gov.je,,Independent,independent,St. John,States,2011,,
150,William James Bailhache,bailiffofjersey@gov.je,,Independent,independent,"",States,2011,,
214,Zoe Ann Cameron,z.cameron@gov.je,,Independent,independent,Island-wide,States,2011,,
