id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
Naruseb-Alpheus,"!Naruseb, Alpheus",,,SWAPO,SWAPO,,National Assembly,5,,
Nawases-Tayele-Evelyn,!Nawases-Tayele Evelyn,,,SWAPO,SWAPO,,National Assembly,5,,
Garoeb-Justus,//Garoeb Justus,,,UDF,UDF,,National Assembly,5,,
Gowases-Clara,//Gowases Clara,c.gowases@parliament.na,,RP,RP,,National Assembly,5,,
Amathila-Ben,Amathila Ben,,,SWAPO,SWAPO,,National Assembly,5,,
Amweelo-Moses,Amweelo Moses,,,SWAPO,SWAPO,,National Assembly,5,,
Angula-Nahas,Angula Nahas,,,SWAPO,SWAPO,,National Assembly,5,,
Ankama-Samuel,"Ankama, Samuel",,,SWAPO,SWAPO,,National Assembly,5,,
Beukes-Priscilla,Beukes Priscilla,,,SWAPO,SWAPO,,National Assembly,5,,
Bezuidenhout-Stephanus,Bezuidenhout Stephanus,s.bezuidenhout@parliament.na,,SWAPO,SWAPO,,National Assembly,5,,
Dingara-Elifas,Dingara Elifas,e.dingara@parliament.na,,SWAPO,SWAPO,,National Assembly,5,,
Ekandjo-Jerry,Ekandjo Jerry,,,SWAPO,SWAPO,,National Assembly,5,,
Esau-Bernhardt,Esau Bernhardt,ruises@mfmr.gov.na,,SWAPO,SWAPO,,National Assembly,5,,
Geingob-Hage,Geingob Hage,Bertha.Tjahikika@opm.gov.na,,SWAPO,SWAPO,,National Assembly,5,,
Gurirab-Theo-Ben,Gurirab Theo Ben,,,SWAPO,SWAPO,,National Assembly,5,,
Haingura-Petrina,Haingura Petrina,,,SWAPO,SWAPO,,National Assembly,5,,
Hamutenya-Hidipo,Hamutenya Hidipo,,,RDP,RDP,,National Assembly,5,,
Hausiku-Marco,Hausiku Marco,Maruanne.erastus@opm.gov.na,,SWAPO,SWAPO,,National Assembly,5,,
Herunga-Uahekua,Herunga Uahekua,mmunepapa@met.na,,SWAPO,SWAPO,,National Assembly,5,,
Iilonga-Petrus,Iilonga Petrus,,,SWAPO,SWAPO,,National Assembly,5,,
Iivula-Ithana-Pendukeni,Iivula-Ithana Pendukeni,,,SWAPO,SWAPO,,National Assembly,5,,
Isaak-Willem-DECEASED,Isaak Willem  (DECEASED),emungunda@mme.gov.na,,SWAPO,SWAPO,,National Assembly,5,,
Iyambo-Abraham-DECEASED,Iyambo Abraham  (DECEASED),,,SWAPO,SWAPO,,National Assembly,5,,
Iyambo-Nickey,Iyambo Nickey,,,SWAPO,SWAPO,,National Assembly,5,,
Jankowski-Maureen,Jankowski Maureen,m.jankowski@parliament.na,,Appointed By President,Appointed By President,,National Assembly,5,,
Kaapanda-Joel-Natangwe,Kaapanda Joel Natangwe,,,SWAPO,SWAPO,,National Assembly,5,,
Kaiyamo-Elia,Kaiyamo Elia,,,SWAPO,SWAPO,,National Assembly,5,,
Kamwi-Richard,Kamwi Richard,Sminister@mhss.gov.na,,SWAPO,SWAPO,,National Assembly,5,,
Kapia-Paulus-Ilonga,Kapia Paulus Ilonga,p.kapia@parliament.na,,SWAPO,SWAPO,,National Assembly,5,,
Kasingo-Loide,Kasingo Loide,,,SWAPO,SWAPO,,National Assembly,5,,
Katali-Henry-Isak-Amalovu,Katali Henry Isak Amalovu,,,SWAPO,SWAPO,,National Assembly,5,,
Katjavivi-Peter,Katjavivi Peter,,,Appointed By President,Appointed By President,,National Assembly,5,,
Kaura-Katuutire,Kaura Katuutire,,,DTA,DTA,,National Assembly,5,,
Kavetuna-Juliet,Kavetuna Juliet,,,SWAPO,SWAPO,,National Assembly,5,,
Kawana-Albert,Kawana Albert,,,SWAPO,SWAPO,,National Assembly,5,,
Kazenambo-Kazenambo,Kazenambo Kazenambo,,,SWAPO,SWAPO,,National Assembly,5,,
Kuugongelwa-Amadhila-Saara,Kuugongelwa-Amadhila Saara,,,SWAPO,SWAPO,,National Assembly,5,,
Limbo-Agnes-Mundia,Limbo Agnes Mundia,a.limbo@parliament.na,,RDP,RDP,,National Assembly,5,,
Lucas-Lempy,Lucas Lempy,,,SWAPO,SWAPO,,National Assembly,5,,
Lucks-Heiko,Lucks Heiko,l.heiko@parliament.na,,RDP,RDP,,National Assembly,5,,
Maamberua-Usutuaije,"Maamberua, Usutuaije",u.maamberua@parlaiment.na,,SWANU,SWANU,,National Assembly,5,,
Makgone-Sylvia,Makgone Sylvia,s.makgone@parliament.na,,SWAPO,SWAPO,,National Assembly,5,,
Manombe-Ncube-P-T-Alexia,Manombe-Ncube P.T Alexia,,,SWAPO,SWAPO,,National Assembly,5,,
Mbumba-Nangolo,Mbumba Nangolo,,,SWAPO,SWAPO,,National Assembly,5,,
Moongo-Philemon-DECEASED,Moongo Philemon (DECEASED),,,DTA,DTA,,National Assembly,5,,
Muharukua-K-Angelika,Muharukua K Angelika,e.hilukwa@mgecw.gov.na,,SWAPO,SWAPO,,National Assembly,5,,
Muheua-Alfeus-Vehonga,Muheua Alfeus Vehonga,amuheua@mol.gov.na,,SWAPO,SWAPO,,National Assembly,5,,
Mushelenga-Peya,Mushelenga Peya,shailonga@mfa.gov.na,,SWAPO,SWAPO,,National Assembly,5,,
Mushelenga-Teopolina,Mushelenga Teopolina,,,SWAPO,SWAPO,,National Assembly,5,,
Mutorwa-John,Mutorwa John,,,SWAPO,SWAPO,,National Assembly,5,,
Mwaningange-Billy-William,"Mwaningange, Billy William",,,SWAPO,SWAPO,,National Assembly,5,,
Naholo-Peter,Naholo Peter,p.naholo@parliament.na,,RDP,RDP,,National Assembly,5,,
Nambahu-Tommy,"Nambahu, Tommy",,,SWAPO,SWAPO,,National Assembly,5,,
Namoloh-Charles-Dickson-Ndaxu-Phillip,"Namoloh, Charles Dickson Ndaxu Phillip",,,SWAPO,SWAPO,,National Assembly,5,,
Namwandi-Richard-David,Namwandi Richard David,pa.minister@moe.gov.na,,SWAPO,SWAPO,,National Assembly,5,,
Nandi-Ndaitwah-Netumbo,Nandi-Ndaitwah Netumbo,,,SWAPO,SWAPO,,National Assembly,5,,
Ndjoze-Ojo-Becky,"Ndjoze-Ojo, Becky",,,SWAPO,SWAPO,,National Assembly,5,,
Nehova-Kandy-Shafodino-Hinananye,"Nehova ""Kandy"" Shafodino Hinananye",n.hinanaye@parliament.na,,RDP,RDP,,National Assembly,5,,
Ngatjizeko-Immanuel,Ngatjizeko Immanuel,,,SWAPO,SWAPO,,National Assembly,5,,
Nghidinwa-Annette-Ndilinasho-Rosalia,Nghidinwa Annette Ndilinasho Rosalia,rnghidinwa@mgecw.gov.na,,SWAPO,SWAPO,,National Assembly,5,,
Nghimtina-Erkki,Nghimtina Erkki,,,SWAPO,SWAPO,,National Assembly,5,,
Nujoma-Utoni,Nujoma Utoni,,,SWAPO,SWAPO,,National Assembly,5,,
Nyamu-Jesaya,Nyamu Jesaya,j.nyamu@parliament.na,,RDP,RDP,,National Assembly,5,,
Riruako-A-J-Ady,Riruako A.J. Ady,a.riruako@parliament.na,,NUDO,NUDO,,National Assembly,5,,
Riruako-Kuaima-DECEASED,Riruako Kuaima  (DECEASED),,,NUDO,NUDO,,National Assembly,5,,
Schlettwein-Calle-Hermann,"Schlettwein, Calle Hermann",,,SWAPO,SWAPO,,National Assembly,5,,
Shifeta-Penomwenyo-Pohamba,Shifeta Penomwenyo Pohamba,,,SWAPO,SWAPO,,National Assembly,5,,
Shixwameni-Ignatius,Shixwameni Ignatius,i.shixwameni@parliament.na,,APP,APP,,National Assembly,5,,
Simataa-Mutumba-Stanley,Simataa Mutumba Stanley,fbrooks@mict.gov.na,,SWAPO,SWAPO,,National Assembly,5,,
Sioka-Nampiye-Doreen,Sioka Nampiye Doreen,,,SWAPO,SWAPO,,National Assembly,5,,
Swartz-Sophia,"Swartz, Sophia",s.swartz@parliament.na,,Appointed By President,Appointed By President,,National Assembly,5,,
Tjihuiko-Arnold,Tjihuiko Arnold,,,NUDO,NUDO,,National Assembly,5,,
Tjongarero-Basilia-Agnes,Tjongarero Basilia Agnes,a.tjongarero@parliament.na,,Appointed By President,Appointed By President,,National Assembly,5,,
Tjongarero-Simson,Tjongarero Simson,m.amgabes@parliament.na,,UDF,UDF,,National Assembly,5,,
Tweya-Tjekero,Tweya Tjekero,,,SWAPO,SWAPO,,National Assembly,5,,
Ueitel-Festus-RESIGN,Ueitel Festus (RESIGN),,,SWAPO,SWAPO,,National Assembly,5,,
Ulenga-Benjamin,Ulenga Benjamin,b.ulenga@parliament.na,,COD,COD,,National Assembly,5,,
Uutoni-Amutenya-Erastus,Uutoni Amutenya Erastus,euutoni@mss.gov.na,,SWAPO,SWAPO,,National Assembly,5,,
Van-der-Walt-Piet-Jacobus,"Van der Walt, Piet  Jacobus",,,SWAPO,SWAPO,,National Assembly,5,,
Von-Wietersheim-Gusinde-Anton,Von Wietersheim Gusinde Anton,,,RDP,RDP,,National Assembly,5,,
Witbooi-Lucia,Witbooi Lucia,l.witbooi@parliament.na,,SWAPO,SWAPO,,National Assembly,5,,
