id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
asegarra,ADELA ROSA SEGARRA,"SEGARRA, ADELA ROSA",asegarra@diputados.gob.ar,,,FRENTE PARA LA VICTORIA - PJ,frente_para_la_victoria_-_pj,area/buenos_aires,BUENOS AIRES,Cámara de Diputados,133,,2015-12-09,http://www4.hcdn.gob.ar/fotos/asegarra.jpg,
aperez,ADRIAN PEREZ,"PEREZ, ADRIAN",aperez@diputados.gob.ar,,,FRENTE RENOVADOR,frente_renovador,area/buenos_aires,BUENOS AIRES,Cámara de Diputados,133,,,http://www4.hcdn.gob.ar/fotos/aperez.jpg,
asanmartin,ADRIAN SAN MARTIN,"SAN MARTIN, ADRIAN",asanmartin@diputados.gob.ar,,,MOV POP NEUQUINO,mov_pop_neuquino,area/neuquen,NEUQUEN,Cámara de Diputados,133,,,http://www4.hcdn.gob.ar/fotos/asanmartin.jpg,
apuiggros,ADRIANA VICTORIA PUIGGROS,"PUIGGROS, ADRIANA VICTORIA",apuiggros@diputados.gob.ar,,,FRENTE PARA LA VICTORIA - PJ,frente_para_la_victoria_-_pj,area/buenos_aires,BUENOS AIRES,Cámara de Diputados,133,,2015-12-09,http://www4.hcdn.gob.ar/fotos/apuiggros.jpg,
aportela,AGUSTIN ALBERTO PORTELA,"PORTELA, AGUSTIN ALBERTO",aportela@diputados.gob.ar,,,UCR,ucr,area/corrientes,CORRIENTES,Cámara de Diputados,133,,2015-12-09,http://www4.hcdn.gob.ar/fotos/aportela.jpg,
aruiz,AIDA DELIA RUIZ,"RUIZ, AIDA DELIA",aruiz@diputados.gob.ar,,,FRENTE CIVICO POR SANTIAGO,frente_civico_por_santiago,area/santiago_del_estero,SANTIAGO DEL ESTERO,Cámara de Diputados,133,,2015-12-09,http://www4.hcdn.gob.ar/fotos/aruiz.jpg,
aasseff,ALBERTO EMILIO ASSEFF,"ASSEFF, ALBERTO EMILIO",aasseff@diputados.gob.ar,,,UNIR,unir,area/buenos_aires,BUENOS AIRES,Cámara de Diputados,133,,2015-12-09,http://www4.hcdn.gob.ar/fotos/aasseff.jpg,
atriaca,ALBERTO JORGE TRIACA,"TRIACA, ALBERTO JORGE",atriaca@diputados.gob.ar,,,UNION PRO,union_pro,area/ciudad_de_buenos_aires,CIUDAD de BUENOS AIRES,Cámara de Diputados,133,,,http://www4.hcdn.gob.ar/fotos/atriaca.jpg,
aroberti,ALBERTO OSCAR ROBERTI,"ROBERTI, ALBERTO OSCAR",aroberti@diputados.gob.ar,,,FRENTE RENOVADOR,frente_renovador,area/buenos_aires,BUENOS AIRES,Cámara de Diputados,133,,2015-12-09,http://www4.hcdn.gob.ar/fotos/aroberti.jpg,
aargumedo,ALCIRA SUSANA ARGUMEDO,"ARGUMEDO, ALCIRA SUSANA",aargumedo@diputados.gob.ar,,,PROYECTO SUR - UNEN,proyecto_sur_-_unen,area/ciudad_de_buenos_aires,CIUDAD de BUENOS AIRES,Cámara de Diputados,133,,,http://www4.hcdn.gob.ar/fotos/aargumedo.jpg,
aabraham,ALEJANDRO ABRAHAM,"ABRAHAM, ALEJANDRO",aabraham@diputados.gob.ar,,,FRENTE PARA LA VICTORIA - PJ,frente_para_la_victoria_-_pj,area/mendoza,MENDOZA,Cámara de Diputados,133,,,http://www4.hcdn.gob.ar/fotos/aabraham.jpg,
aziegler,ALEX ROBERTO ZIEGLER,"ZIEGLER, ALEX ROBERTO",aziegler@diputados.gob.ar,,,LIBERTAD Y DEMOCRACIA,libertad_y_democracia,area/misiones,MISIONES,Cámara de Diputados,133,,,http://www4.hcdn.gob.ar/fotos/aziegler.jpg,
adato,ALFREDO CARLOS DATO,"DATO, ALFREDO CARLOS",adato@diputados.gob.ar,,,FRENTE PARA LA VICTORIA - PJ,frente_para_la_victoria_-_pj,area/tucuman,TUCUMAN,Cámara de Diputados,133,,2015-12-09,http://www4.hcdn.gob.ar/fotos/adato.jpg,
aciciliani,ALICIA MABEL CICILIANI,"CICILIANI, ALICIA MABEL",aciciliani@diputados.gob.ar,,,PARTIDO SOCIALISTA,partido_socialista,area/santa_fe,SANTA FE,Cámara de Diputados,133,,,http://www4.hcdn.gob.ar/fotos/aciciliani.jpg,
acomelli,ALICIA MARCELA COMELLI,"COMELLI, ALICIA MARCELA",acomelli@diputados.gob.ar,,,MOV POP NEUQUINO,mov_pop_neuquino,area/neuquen,NEUQUEN,Cámara de Diputados,133,,2015-12-09,http://www4.hcdn.gob.ar/fotos/acomelli.jpg,
aterada,ALICIA TERADA,"TERADA, ALICIA",aterada@diputados.gob.ar,,,COALICION CIVICA ARI - UNEN,coalicion_civica_ari_-_unen,area/chaco,CHACO,Cámara de Diputados,133,,,http://www4.hcdn.gob.ar/fotos/aterada.jpg,
ccarrizo,ANA CARLA CARRIZO,"CARRIZO, ANA CARLA",ccarrizo@diputados.gob.ar,,,SUMA + UNEN,suma_+_unen,area/ciudad_de_buenos_aires,CIUDAD de BUENOS AIRES,Cámara de Diputados,133,,,http://www4.hcdn.gob.ar/fotos/ccarrizo.jpg,
agaillard,ANA CAROLINA GAILLARD,"GAILLARD, ANA CAROLINA",agaillard@diputados.gob.ar,,,FRENTE PARA LA VICTORIA - PJ,frente_para_la_victoria_-_pj,area/entre_rios,ENTRE RIOS,Cámara de Diputados,133,,,http://www4.hcdn.gob.ar/fotos/agaillard.jpg,
aianni,ANA MARIA IANNI,"IANNI, ANA MARIA",aianni@diputados.gob.ar,,,FRENTE PARA LA VICTORIA - PJ,frente_para_la_victoria_-_pj,area/santa_cruz,SANTA CRUZ,Cámara de Diputados,133,,2015-12-09,http://www4.hcdn.gob.ar/fotos/aianni.jpg,
aperroni,ANA MARIA PERRONI,"PERRONI, ANA MARIA",aperroni@diputados.gob.ar,,,FRENTE PARA LA VICTORIA - PJ,frente_para_la_victoria_-_pj,area/corrientes,CORRIENTES,Cámara de Diputados,133,,2015-12-09,http://www4.hcdn.gob.ar/fotos/aperroni.jpg,
afernandezs,ANABEL FERNANDEZ SAGASTI,"FERNANDEZ SAGASTI, ANABEL",afernandezs@diputados.gob.ar,,,FRENTE PARA LA VICTORIA - PJ,frente_para_la_victoria_-_pj,area/mendoza,MENDOZA,Cámara de Diputados,133,,2015-12-09,http://www4.hcdn.gob.ar/fotos/afernandezs.jpg,
agarcia,ANDREA FABIANA GARCIA,"GARCIA, ANDREA FABIANA",agarcia@diputados.gob.ar,,,FRENTE PARA LA VICTORIA - PJ,frente_para_la_victoria_-_pj,area/buenos_aires,BUENOS AIRES,Cámara de Diputados,133,,2015-12-09,http://www4.hcdn.gob.ar/fotos/agarcia.jpg,
alarroque,ANDRES LARROQUE,"LARROQUE, ANDRES",alarroque@diputados.gob.ar,,,FRENTE PARA LA VICTORIA - PJ,frente_para_la_victoria_-_pj,area/ciudad_de_buenos_aires,CIUDAD de BUENOS AIRES,Cámara de Diputados,133,,2015-12-09,http://www4.hcdn.gob.ar/fotos/alarroque.jpg,
aarregui,ANDRES ROBERTO ARREGUI,"ARREGUI, ANDRES ROBERTO",aarregui@diputados.gob.ar,,,FRENTE PARA LA VICTORIA - PJ,frente_para_la_victoria_-_pj,area/buenos_aires,BUENOS AIRES,Cámara de Diputados,133,,2015-12-09,http://www4.hcdn.gob.ar/fotos/aarregui.jpg,
