name,id
Базаев Владимир Гелаевич,fac4c546-163d-4b77-8b1c-86af79c63372
Бекоев Геннадий Борисович,25f52715-2047-4bf7-910e-7d279b004f01
Бесаева Зита Григорьевна,81c0b4e7-d4f1-4179-97be-574a7940b657
Бибилов Анатолий Ильич,b3e20a47-e573-48bb-9927-8f5cc386942c
Валиева Роза Сергеевна,3ed2156b-489d-45ca-bd7e-b9b210c6903c
Габараев Алан Георгиевич,c45aaecd-7ffb-46ef-bf9e-0da51ac5b3ca
Габараев Юрий Константинович,908f4c10-4e6d-4f18-9bd6-51ba17db119c
Гассиев Петр Леонидович,8181456c-2a9d-4a37-b23f-c1100b5eeaf7
Джиоев Инал Иванович,8d3b6510-1c17-495b-bb48-35b851a9c062
Джиоева Алла Алексеевна,d55bf320-f9cd-448f-8d0d-bd831a395000
Дзукаев Вилорд Сергеевич,17d72f15-e73a-4f25-aed2-bfdc97bceadb
Дудайты Эрик Владимирович,864481bb-ab1e-48b3-a9ec-14034f8e63b5
Дьяконов Амиран Евгенович,0373d728-9e91-4427-8675-128014e84ccc
Каджаев Филипп Григорьевич,4132daed-57a0-41f4-96cc-aaf48461b158
Келехсаев Владимир Степанович,b48ab770-1dd4-41a1-945f-1f5093dd6fec
Келехсаев Георгий Геноевич,2fdf263c-dccb-4e75-8412-95539e6dbed8
Козонов Алан Дударович,83ae1eca-d65d-4dbe-868f-3d04635a0c56
Кочиев Игорь Иванович,9405ca10-39df-46b8-8f16-e5d93b290da6
Кочиева Жанна Герсановна,22f12a24-ee8e-4ed6-b413-53a1ec992f64
Кочиева Олеся Ахсаровна,87e13a14-435a-449d-9be8-fc6fa3c060fc
Лохов Мендик Феликсович,0521db7e-55d7-41c3-9aa8-3a3d6c531c2b
Мамиев Инал Димитриевич,5a17290e-c083-48da-9403-0bf536f1a73d
Парастаев Дмитрий Зелимханович,72668ccd-1252-4614-8cfe-8a4c952ba346
Плиев Александр Михайлович,35b114a4-c4db-4c9f-912b-bb695bdb44d9
Плиева Агунда Феликсовна,f1dd8a5d-eb26-4e72-8d4f-f0a3ade0e2c7
Тадтаев Анатолий Григорьевич,bbf7fd8a-35e2-40d6-b31c-dfd3563c1ca4
Тасоев Борис Леонидович,80d664de-d2fe-4c23-9a5c-145e9c0b19f2
Тасоев Дмитрий Николаевич,f62a81d4-caea-4cff-ae62-2d79021edc8b
Тедеев Бахва Отарович,6253b9be-f4fe-4d37-9fc5-d8d018a4d47a
Тедеев Руслан Рутенович,96c10249-8a4f-471c-998a-6e606c56870d
Туаев Алан Андреевич,bc93493f-46f2-4ca0-bb2f-4d27273c8164
Харебаты Сергей Владимирович,80c378ee-6ee6-4cec-b9d4-594cc2ef8055
Хубаев Альберт Юрьевич,b6a2467e-e4cc-40a2-9110-7edb7a1cbbff
Хубулов Илья Франгелович,70bb2faa-f550-445b-9df9-c5171385aa0d
