id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
berney_martin,Berney Martin,Berney Martin,,,,none,none,area/pohnpei,Pohnpei,Congress,18,,,http://www.fsmcongress.fm/images/18th%20Congress/18c%20fsm%20foto/Martin.1.jpg,
bonsiano_fasy_nethon,Bonsiano Fasy Nethon,Bonsiano Fasy Nethon,,,,none,none,area/chuuk,Chuuk,Congress,18,,,http://www.fsmcongress.fm/images/18th%20Congress/18c%20fsm%20foto/Nethonewb.1.jpg,
david_w._panuelo,David W. Panuelo,David W. Panuelo,,,,none,none,area/pohnpei,Pohnpei,Congress,18,,,http://www.fsmcongress.fm/Official%20Pix/19CFSM%20FOTOS/PANUELO.jpg,
dohsis_halbert,Dohsis Halbert,Dohsis Halbert,,,,none,none,area/n/a,n/a,Congress,18,,,http://www.fsmcongress.fm/images/18th%20Congress/18c%20fsm%20foto/Speaker.Halbert.1.jpg,
florencio_singkoro_harper,Florencio Singkoro Harper,Florencio Singkoro Harper,,,,none,none,area/n/a,n/a,Congress,18,,,http://www.fsmcongress.fm/images/18th%20Congress/18c%20fsm%20foto/FL.Harper.1.jpg,
isaac_v._figir,Isaac V. Figir,Isaac V. Figir,,,,none,none,area/yap,Yap,Congress,18,,,http://www.fsmcongress.fm/Official%20Pix/19CFSM%20FOTOS/FIGIR.jpg,
joseph_j._urusemal,Joseph J. Urusemal,Joseph J. Urusemal,,,,none,none,area/yap,Yap,Congress,18,,,http://www.fsmcongress.fm/Official%20Pix/19CFSM%20FOTOS/URUSEMAL.jpg,
paliknoa_k._welly,Paliknoa K. Welly,Paliknoa K. Welly,,,,none,none,area/n/a,n/a,Congress,18,,,http://www.fsmcongress.fm/Official%20Pix/19CFSM%20FOTOS/WELLY.jpg,
peter_m._christian,Peter M. Christian,Peter M. Christian,,,,none,none,area/pohnpei,Pohnpei,Congress,18,,,http://www.fsmcongress.fm/images/18th%20Congress/18c%20fsm%20foto/christianweb.2.jpg,
tiwiter_aritos,Tiwiter Aritos,Tiwiter Aritos,,,,none,none,area/chuuk,Chuuk,Congress,18,,,http://www.fsmcongress.fm/Official%20Pix/19CFSM%20FOTOS/ARITOS.jpg,
tony_h._otto,Tony H. Otto,Tony H. Otto,,,,none,none,area/chuuk,Chuuk,Congress,18,,,http://www.fsmcongress.fm/images/18th%20Congress/18c%20fsm%20foto/Otto.1.jpg,
victor_gouland,Victor Gouland,Victor Gouland,,,,none,none,area/chuuk,Chuuk,Congress,18,,,http://www.fsmcongress.fm/Official%20Pix/19CFSM%20FOTOS/GOULAND.jpg,
wesley_w._simina,Wesley W. Simina,Wesley W. Simina,,,,none,none,area/chuuk,Chuuk,Congress,18,,,http://www.fsmcongress.fm/images/18th%20Congress/18c%20fsm%20foto/Simina.1.jpg,
yosiwo_p._george,Yosiwo P. George,Yosiwo P. George,,,,none,none,area/kosrae,Kosrae,Congress,18,,,http://www.fsmcongress.fm/images/18th%20Congress/18c%20fsm%20foto/George.1.jpg,
