id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
421,Aled Roberts,Aled.Roberts@assembly.wales,http://www.twitter.com/aledrobertsam,Welsh Liberal Democrats,1a9a620e-d8f7-412e-a2d4-7383c98e6379,North Wales,National Assembly for Wales,4,,
225,Alun Davies,Alun.Davies@assembly.wales,http://twitter.com/AlunDaviesAM,Welsh Labour,3734fc99-f1d7-49c5-bd57-56be842c5060,Blaenau Gwent,National Assembly for Wales,4,,
160,Alun Ffred Jones,AlunFfred.Jones@assembly.wales,http://twitter.com/AlunFfredPlaid,Plaid Cymru,01adb1fc-8eef-48ca-8139-a27f92df441e,Arfon,National Assembly for Wales,4,,
143,Andrew RT Davies,AndrewRT.Davies@assembly.wales,http://twitter.com/AndrewRTDavies,Welsh Conservative Party,61e25e06-0370-46ed-ace9-144257738cf4,South Wales Central,National Assembly for Wales,4,,
135,Angela Burns,Angela.Burns@assembly.wales,http://twitter.com/AngelaBurnsAM,Welsh Conservative Party,61e25e06-0370-46ed-ace9-144257738cf4,Carmarthen West and South Pembrokeshire,National Assembly for Wales,4,,
161,Ann Jones,Ann.Jones@assembly.wales,http://twitter.com/ann_jonesam,Welsh Labour,3734fc99-f1d7-49c5-bd57-56be842c5060,Vale of Clwyd,National Assembly for Wales,4,,
407,Antoinette Sandbach,Antoinette.Sandbach@assembly.wales,,Welsh Conservative Party,61e25e06-0370-46ed-ace9-144257738cf4,North Wales,National Assembly for Wales,4,,
159,Bethan Jenkins,Bethan.Jenkins@assembly.wales,,Plaid Cymru,01adb1fc-8eef-48ca-8139-a27f92df441e,South Wales West,National Assembly for Wales,4,,
542,Byron Davies,Byron.Davies@assembly.wales,https://twitter.com/Byron_Davies,Welsh Conservative Party,61e25e06-0370-46ed-ace9-144257738cf4,South Wales West,National Assembly for Wales,4,,
178,Carl Sargeant,Carl.Sargeant@assembly.wales,,Welsh Labour,3734fc99-f1d7-49c5-bd57-56be842c5060,Alyn and Deeside,National Assembly for Wales,4,,
102,Carwyn Jones,Carwyn.Jones@assembly.wales,,Welsh Labour,3734fc99-f1d7-49c5-bd57-56be842c5060,Bridgend,National Assembly for Wales,4,,
138,Christine Chapman,Christine.Chapman@assembly.wales,http://twitter.com/ChrisChapmanAM,Welsh Labour,3734fc99-f1d7-49c5-bd57-56be842c5060,Cynon Valley,National Assembly for Wales,4,,
146,Dafydd Elis,Dafydd.Elis-Thomas@assembly.wales,http://twitter.com/ElisThomasD,Plaid Cymru,01adb1fc-8eef-48ca-8139-a27f92df441e,Dwyfor Meirionnydd,National Assembly for Wales,4,,
136,Dame Rosemary Butler,Rosemary.Butler@assembly.wales,http://twitter.com/RosemaryButler,Welsh Labour,3734fc99-f1d7-49c5-bd57-56be842c5060,Newport West,National Assembly for Wales,4,,
171,Darren Millar,Darren.Millar@assembly.wales,http://twitter.com/DarrenMillarAM,Welsh Conservative Party,61e25e06-0370-46ed-ace9-144257738cf4,Clwyd West,National Assembly for Wales,4,,
169,David Melding,David.Melding@assembly.wales,http://twitter.com/DavidMeldingAM,Welsh Conservative Party,61e25e06-0370-46ed-ace9-144257738cf4,South Wales Central,National Assembly for Wales,4,,
205,David Rees,David.Rees@assembly.wales,http://twitter.com/DavidReesAM,Welsh Labour,3734fc99-f1d7-49c5-bd57-56be842c5060,Aberavon,National Assembly for Wales,4,,
155,Edwina Hart,Edwina.Hart@assembly.wales,,Welsh Labour,3734fc99-f1d7-49c5-bd57-56be842c5060,Gower,National Assembly for Wales,4,,
162,Elin Jones,Elin.Jones@assembly.wales,http://twitter.com/ElinCeredigion,Plaid Cymru,01adb1fc-8eef-48ca-8139-a27f92df441e,Ceredigion,National Assembly for Wales,4,,
480,Eluned Parrott,Eluned.Parrott@assembly.wales,http://twitter.com/ElunedParrottAM,Welsh Liberal Democrats,1a9a620e-d8f7-412e-a2d4-7383c98e6379,South Wales Central,National Assembly for Wales,4,,
180,Gwenda Thomas,Gwenda.Thomas@assembly.wales,http://twitter.com/Gwendathomas,Welsh Labour,3734fc99-f1d7-49c5-bd57-56be842c5060,Neath,National Assembly for Wales,4,,
287,Gwyn R Price,Gwyn.Price@assembly.wales,,Welsh Labour,3734fc99-f1d7-49c5-bd57-56be842c5060,Islwyn,National Assembly for Wales,4,,
