id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
403,Abel Sichula,asichula@parliament.gov.zm,,Patriotic Front,PF,Nakonde,National Assembly,2011,,
195,Alexander Bwalya Chikwanda,abchikwanda@parliament.gov.zm,,Patriotic Front,PF,Nominated,National Assembly,2011,,
359,Alfreda C Kansembe Mwamba,amwamba@parliament.gov.zm,,Patriotic Front,PF,Lukashya,National Assembly,2011,,
313,Allan Divide Mbewe,ambewe@parliament.gov.zm,,Movement for Multi-Party Democracy,MMD,Chadiza,National Assembly,2011,,
213,Annie Chungu Munshya,amchungu@parliament.gov.zm,,Movement for Multi-Party Democracy,MMD,Lufwanyama,National Assembly,2011,,
319,Austin Chiyobeka Milambo,amulambo@parliament.gov.zm,,United Party for National Development,UPND,Mwembeshi,National Assembly,2011,,
281,Berina Katongo Kawandami,bkkawandami@parliament.gov.zm,,Patriotic Front,PF,Chifubu,National Assembly,2011,,
349,Boniface Mutale,bmutale@parliament.gov.zm,,Patriotic Front,PF,Kwacha,National Assembly,2011,,
222,Boyd Hamusonde,bhamusonde@parliament.gov.zm,,United Party for National Development,UPND,Nangoma,National Assembly,2011,,
3391,Brian Kaimbi Chitafu,chitafub@parliament.gov.zm,,United Party for National Development,UPND,Kafulafuta,National Assembly,2011,,
385,Brian Macloudine Muleya Ntundu,,,United Party for National Development,UPND,Gwembe,National Assembly,2011,,
211,Brig. Gen Brian Chituwo (Rtd) GCDS,bchituwo@parliament.gov.zm,,Movement for Multi-Party Democracy,MMD,Mumbwa,National Assembly,2011,,
253,Brig. Gen. Benson Mathias Kapaya (Rtd),jmkapaya@parliament.gov.zm,,Patriotic Front,PF,Chiengi,National Assembly,2011,,
5,Carlos Jose Antonio,cjantonio@parliament.gov.zm,,United Party for National Development,UPND,Kaoma,National Assembly,2011,,
370,Catherine Namugala,cnamugala@parliament.gov.zm,,Movement for Multi-Party Democracy,MMD,Mafinga,National Assembly,2011,,
432,Charles Zulu,czulu@parliament.gov.zm,,Independent,Independent,Luangeni,National Assembly,2011,,
309,Chifita Matafwali,cmatafwali@parliament.gov.zm,,Patriotic Front,PF,Bangweulu,National Assembly,2011,,
63,Chifumu Kingdom Banda,cbanda@parliament.gov.zm,,Forum for Democracy and Development,FDD,Chasefu,National Assembly,2011,,
323,Chinga Miyutu,cmiyutu@parliament.gov.zm,,United Party for National Development,UPND,Kalabo Central,National Assembly,2011,,
240,Chishimba Kambwili,ckambwili@parliament.gov.zm,,Patriotic Front,PF,Roan,National Assembly,2011,,
3340,Chitalu Chilufya,,,Patriotic Front,PF,Mansa Central,National Assembly,2011,,
404,Chomba Freedom Sikazwe,fsikazwe@parliament.gov.zm,,Patriotic Front,PF,Mpulungu,National Assembly,2011,,
3352,Christabel Ngimbu,,,Patriotic Front,PF,Zambezi West,National Assembly,2011,,
429,Christopher Bwalya Yaluma,cbyaluma@parliament.gov.zm,,Patriotic Front,PF,Malole,National Assembly,2011,,
231,Christopher Kalila Kalila,ckkalila@parliament.gov.zm,,Movement for Multi-Party Democracy,MMD,Lukulu East,National Assembly,2011,,
341,Christopher Mulenga,cmulenga@parliament.gov.zm,,Patriotic Front,PF,Chinsali,National Assembly,2011,,
321,Clive Darius Miyanda,cdmiyanda@parliament.gov.zm,,United Party for National Development,UPND,Mapatizya,National Assembly,2011,,
189,Col. Gerry Chanda (Rtd),fgchanda@parliament.gov.zm,,Patriotic Front,PF,Kanyama,National Assembly,2011,,
299,Col. Joseph Lungu,jlungu@parliament.gov.zm,,Patriotic Front,PF,Msanzala,National Assembly,2011,,
363,Conellius Mweetwa,cmweetwa@parliament.gov.zm,,United Party for National Development,UPND,Choma,National Assembly,2011,,
196,Danny Ching'imbu,dchingimbu@parliament.gov.zm,,Movement for Multi-Party Democracy,MMD,Kabompo East,National Assembly,2011,,
301,David Mabumba,dmabumba@parliament.gov.zm,,Patriotic Front,PF,Mwense,National Assembly,2011,,
3384,Davies Chisopa,,,Patriotic Front,PF,Mkushi South,National Assembly,2011,,
