name,id
Valeri Bganba,46
Valerij Bganba,46
Walerij Bganba,46
Авидзба Фазилбей Лизберович,210
Агрба Валерий Владимирович,213
Агрба Георгий Резикович,212
Барганджия Гурам Юрьевич,211
Бганба Валерий Рамшухович,46
"Бганба, Валерий Рамшухович",46
Бежан Убириа,141
Бжания Ахра Юрьевич,207
Галустян Левон Миружанович,146
Гамисония Эмма Алексеевна,127
Губаз Беслан Шутикович,153
Гунба Дмитрий Георгиевич,154
Гургулия Апполон Алмасханович,209
Джапуа Алмас Северьянович,1294
Зухба Юрий Зауриевич,206
Кварчия Валерий Ермейович,163
Кварчия Кан Валерьевич,144
Квеквескири Ахра Вячеславович,155
Квициния Нодик Юрьевич,205
Квициния Темур Паатович,160
Кобахия Аслан Алексеевич,142
Кокоскерия Анзор Херсонович,140
Косян Вагаршак Арамович,129
Пачулия Ахра Георгиевич,152
Сангулия Михаил Петрович,159
Убирия Бежан Михайлович,141
"Убирия, Бежан Михайлович",141
Харазия Саид Геннадиевич,149
Цвижба Отар Шотович,130
Цвинария Беслан Константинович,161
Чамагуа Леонид Михайлович,157
Язычба Заур Гайдарович,138
瓦列里·拉姆舒霍维奇·布甘巴,46
