id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
Naruseb-Alpheus,!Naruseb Alpheus,,,SWAPO,SWAPO,"",National Assembly,4,,
Nawases-Tayele-Evelyn,!Nawases-Tayele Evelyn,e.nawases@parliament.na,,SWAPO,SWAPO,"",National Assembly,4,,
Garoeb-Justus,//Garoeb Justus,j.garoeb@parliament.na,,UDF,UDF,"",National Assembly,4,,
Ui-o-oo-Royal,/Ui/o/oo Royal,,,SWAPO,SWAPO,"",National Assembly,4,,
Amathila-Appolus-Libertine,Amathila  Appolus Libertine,,,SWAPO,SWAPO,"",National Assembly,4,,
Amathila-Ben,Amathila Ben,,,SWAPO,SWAPO,"",National Assembly,4,,
Amweelo-Moses,Amweelo Moses,,,SWAPO,SWAPO,"",National Assembly,4,,
Angula-Helmut-Kangulohi,Angula Helmut  Kangulohi,,,SWAPO,SWAPO,"",National Assembly,4,,
Angula-Nahas,Angula Nahas,,,SWAPO,SWAPO,"",National Assembly,4,,
Ankama-Samuel,"Ankama, Samuel",limalwa@mfmr.gov.na,,SWAPO,SWAPO,"",National Assembly,4,,
Basson-Lucia,Basson Lucia,,,SWAPO,SWAPO,"",National Assembly,4,,
Christiaan-Hansina,Christiaan Hansina,,,SWAPO,SWAPO,"",National Assembly,4,,
De-waal-J-C-Johan-Claasen,De waal J.C Johan Claasen,,,DTA,DTA,"",National Assembly,4,,
Dienda-Elma-Jane,"Dienda, Elma Jane",,,COD,COD,"",National Assembly,4,,
Diergaardt-Reggie,Diergaardt Reggie,,,UDF,UDF,"",National Assembly,4,,
Dinyando-Raphael-Nakare,Dinyando Raphael Nakare,,,SWAPO,SWAPO,"",National Assembly,4,,
Ekandjo-Jerry,Ekandjo Jerry,,,SWAPO,SWAPO,"",National Assembly,4,,
Esau-Bernhardt,Esau Bernhardt,ruises@mfmr.gov.na,,SWAPO,SWAPO,"",National Assembly,4,,
Geingob-Hage,Geingob Hage,,,SWAPO,SWAPO,"",National Assembly,4,,
Gertze-Reinhard-Kala,Gertze Reinhard Kala,,,COD,COD,"",National Assembly,4,,
Gurirab-I-Tsudao,Gurirab I. Tsudao,,,COD,COD,"",National Assembly,4,,
Gurirab-Theo-Ben,Gurirab Theo Ben,,,SWAPO,SWAPO,"",National Assembly,4,,
Haingura-Petrina,Haingura Petrina,phaingura@mhss.gov.na,,SWAPO,SWAPO,"",National Assembly,4,,
Hamutenya-Hidipo,Hamutenya Hidipo,,,SWAPO,SWAPO,"",National Assembly,4,,
Hausiku-Marco,Hausiku Marco,,,SWAPO,SWAPO,"",National Assembly,4,,
Hoffmann-Ida-Maria-Magdalena,"Hoffmann, Ida Maria Magdalena",i.hoffmann@parliament.na,,Appointed By President,Appointed By President,"",National Assembly,4,,
Iilonga-Petrus,Iilonga Petrus,mukuandjene@gmail.com,,SWAPO,SWAPO,"",National Assembly,4,,
