id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
Naruseb-Alpheus,!Naruseb Alpheus,,,SWAPO,SWAPO,"",National Assembly,2,,
Garoeb-Justus,//Garoeb Justus,j.garoeb@parliament.na,,UDF,UDF,"",National Assembly,2,,
Garoeb-Moses,//Garoeb Moses,,,SWAPO,SWAPO,"",National Assembly,2,,
Amathila-Appolus-Libertine,Amathila  Appolus Libertine,,,SWAPO,SWAPO,"",National Assembly,2,,
Amathila-Ben,Amathila Ben,,,SWAPO,SWAPO,"",National Assembly,2,,
Angula-Helmut-Kangulohi,Angula Helmut  Kangulohi,,,SWAPO,SWAPO,"",National Assembly,2,,
Angula-Nahas,Angula Nahas,,,SWAPO,SWAPO,"",National Assembly,2,,
Bayer-Anna,Bayer Anna,,,SWAPO,SWAPO,"",National Assembly,2,,
Bessinger-Niko,Bessinger Niko,,,SWAPO,SWAPO,"",National Assembly,2,,
Biwa-Eric,Biwa Eric,,,UDF,UDF,"",National Assembly,2,,
Biwa-Willem,Biwa Willem,,,SWAPO,SWAPO,"",National Assembly,2,,
Bohitile-G-Clara,Bohitile G. Clara,,,Appointed By President,Appointed By President,"",National Assembly,2,,
De-waal-J-C-Johan-Claasen,De waal J.C Johan Claasen,,,DTA,DTA,"",National Assembly,2,,
Dierks-Klaus,Dierks Klaus,,,SWAPO,SWAPO,"",National Assembly,2,,
Ekandjo-Jerry,Ekandjo Jerry,,,SWAPO,SWAPO,"",National Assembly,2,,
Esau-Bernhardt,Esau Bernhardt,ruises@mfmr.gov.na,,SWAPO,SWAPO,"",National Assembly,2,,
Geingob-Hage,Geingob Hage,,,SWAPO,SWAPO,"",National Assembly,2,,
Gende-Allois,Gende Allois,,,DTA,DTA,"",National Assembly,2,,
Goeiman-Eduard,Goeiman Eduard,,,SWAPO,SWAPO,"",National Assembly,2,,
Gurirab-Theo-Ben,Gurirab Theo Ben,,,SWAPO,SWAPO,"",National Assembly,2,,
Hamutenya-Hidipo,Hamutenya Hidipo,,,SWAPO,SWAPO,"",National Assembly,2,,
Hanekom-J-Gerhardus,Hanekom J. Gerhardus,,,SWAPO,SWAPO,"",National Assembly,2,,
Hausiku-Marco,Hausiku Marco,,,SWAPO,SWAPO,"",National Assembly,2,,
Hilukilwa-Kandanga-K-Gertrude,Hilukilwa-Kandanga K. Gertrude,,,SWAPO,SWAPO,"",National Assembly,2,,
Hishongwa-Hadino,Hishongwa Hadino,,,SWAPO,SWAPO,"",National Assembly,2,,
Hubschle-Michaela,Hubschle Michaela,,,Appointed By President,Appointed By President,"",National Assembly,2,,
Iilonga-Petrus,Iilonga Petrus,mukuandjene@gmail.com,,SWAPO,SWAPO,"",National Assembly,2,,
Iivula-Ithana-Pendukeni,Iivula-Ithana Pendukeni,nancymuinjo@mha.gov.na,,SWAPO,SWAPO,"",National Assembly,2,,
Iyambo-Abraham-DECEASED,Iyambo Abraham  (DECEASED),,,Appointed By President,Appointed By President,"",National Assembly,2,,
Iyambo-Nickey,Iyambo Nickey,,,SWAPO,SWAPO,"",National Assembly,2,,
Junius-M-Petrus,Junius M. Petrus,,,DTA,DTA,"",National Assembly,2,,
Kabajani-Richard-Kapelwa,Kabajani Richard Kapelwa,,,SWAPO,SWAPO,"",National Assembly,2,,
Kamburona-A-Rudolf,Kamburona A.  Rudolf,,,DTA,DTA,"",National Assembly,2,,
Kameeta-Zephania,Kameeta Zephania,,,SWAPO,SWAPO,"",National Assembly,2,,
Kasingo-Loide,Kasingo Loide,,,SWAPO,SWAPO,"",National Assembly,2,,
Katjiuongua-Moses,Katjiuongua Moses,,,DCN,DCN,"",National Assembly,2,,
Kaura-Katuutire,Kaura Katuutire,k.kaura@parliament.na,,DTA,DTA,"",National Assembly,2,,
Kaura-Victorine,Kaura Victorine,,,SWAPO,SWAPO,"",National Assembly,2,,
Kemba-W-Hangula,Kemba W. Hangula,,,SWAPO,SWAPO,"",National Assembly,2,,
Konjore-Willem,Konjore Willem,,,SWAPO,SWAPO,"",National Assembly,2,,
Kukuri-Barmenas-Rikurura,Kukuri Barmenas Rikurura,,,SWAPO,SWAPO,"",National Assembly,2,,
Lucas-Lempy,Lucas Lempy,khuwisesw@mawf.gov.na,,SWAPO,SWAPO,"",National Assembly,2,,
Luipert-Daniel,Luipert Daniel,,,DTA,DTA,"",National Assembly,2,,
