id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
233ac42e-573c-400e-8568-0ac3d4c107f9,Aadu Must,Aadu.Must@riigikogu.ee,,Eesti Keskerakonna fraktsioon,76a3ff61-093e-48fc-b3ca-3ad3295057b2,Tartu linn ,Riigikogu,riigikogu_xiii,,
e3adcdb3-582b-411a-9132-4dc292c56bb0,Ain Lutsepp,Ain.Lutsepp@riigikogu.ee,,Eesti Vabaerakonna fraktsioon,74815bae-e6e5-4639-8f41-ad97e736e596,Tallinna Mustamäe ja Nõmme linnaosa ,Riigikogu,riigikogu_xiii,,
2dcb35ed-acbc-4bcf-9e9d-9da681842d6d,Aivar Kokk,Aivar.Kokk@riigikogu.ee,,Isamaa ja Res Publica Liidu fraktsioon,d7c6de97-a4e7-4eac-9b05-87c0c31882c4,Jõgeva- ja Tartumaa ,Riigikogu,riigikogu_xiii,,
5650dddf-f2ca-4b94-8888-e7482808f81b,Aivar Sõerd,Aivar.Soerd@riigikogu.ee,,Eesti Reformierakonna fraktsioon,f0108331-613c-4102-8902-adfda4b3b5e2,Harju- ja Raplamaa ,Riigikogu,riigikogu_xiii,,
6532ddc5-3651-49a7-b79c-b6ebeb0a2acd,Andrei Novikov,Andrei.Novikov@riigikogu.ee,,Eesti Keskerakonna fraktsioon,76a3ff61-093e-48fc-b3ca-3ad3295057b2,"Tallinna Haabersti, Põhja-Tallinna ja Kristiine linnaosa ",Riigikogu,riigikogu_xiii,,
01e6473e-8d4d-4b94-9266-0e5082e94942,Andres Ammas,Andres.Ammas@riigikogu.ee,,Eesti Vabaerakonna fraktsioon,74815bae-e6e5-4639-8f41-ad97e736e596,"Hiiu-, Lääne- ja Saaremaa ",Riigikogu,riigikogu_xiii,,
d29b95db-3b4d-43de-802d-652c32199211,Andres Anvelt,Andres.Anvelt@riigikogu.ee,,Sotsiaaldemokraatliku Erakonna fraktsioon,0acda776-0259-4f80-b831-842f80c016c3,"Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa ",Riigikogu,riigikogu_xiii,,
ccf992ae-380e-46a9-97e7-8fa4da648262,Andres Herkel,Andres.Herkel@riigikogu.ee,,Eesti Vabaerakonna fraktsioon,74815bae-e6e5-4639-8f41-ad97e736e596,"Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa ",Riigikogu,riigikogu_xiii,,
d5f3dddb-d809-448a-a94f-adbf208e408a,Andres Metsoja,Andres.Metsoja@riigikogu.ee,,Isamaa ja Res Publica Liidu fraktsioon,d7c6de97-a4e7-4eac-9b05-87c0c31882c4,Pärnumaa ,Riigikogu,riigikogu_xiii,,
124415a9-7640-4ec6-aa07-fc402b67af56,Anne Sulling,Anne.Sulling@riigikogu.ee,,Eesti Reformierakonna fraktsioon,f0108331-613c-4102-8902-adfda4b3b5e2,Tartu linn ,Riigikogu,riigikogu_xiii,,
103bdae6-c980-4bd4-8e57-e8af4df13f4b,Ants Laaneots,Ants.Laaneots@riigikogu.ee,,Eesti Reformierakonna fraktsioon,f0108331-613c-4102-8902-adfda4b3b5e2,Tartu linn ,Riigikogu,riigikogu_xiii,,
d43974f1-4b85-4e61-b9f6-67535e1bf19f,Arno Sild,Arno.Sild@riigikogu.ee,,Eesti Konservatiivse Rahvaerakonna fraktsioon,488df8bb-38ce-45c1-8654-456be5803d72,"Võru-, Valga- ja Põlvamaa ",Riigikogu,riigikogu_xiii,,
fe748f4d-3f50-4af8-8069-92a460978d2b,Arto Aas,Arto.Aas@riigikogu.ee,,Eesti Reformierakonna fraktsioon,f0108331-613c-4102-8902-adfda4b3b5e2,"Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa ",Riigikogu,riigikogu_xiii,,
e6c4032b-6803-4a5e-b857-f181c1a81685,Artur Talvik,Artur.Talvik@riigikogu.ee,,Eesti Vabaerakonna fraktsioon,74815bae-e6e5-4639-8f41-ad97e736e596,Harju- ja Raplamaa ,Riigikogu,riigikogu_xiii,,
5c9c68d8-7b18-4f3e-901a-afc9970cdd97,Deniss Boroditš,Deniss.Borodits@riigikogu.ee,,Eesti Reformierakonna fraktsioon,f0108331-613c-4102-8902-adfda4b3b5e2,Ida-Virumaa ,Riigikogu,riigikogu_xiii,,
6eafafda-f117-44e5-b14b-1956d566e233,Dmitri Dmitrijev,Dmitri.Dmitrijev@riigikogu.ee,,Eesti Keskerakonna fraktsioon,76a3ff61-093e-48fc-b3ca-3ad3295057b2,Ida-Virumaa ,Riigikogu,riigikogu_xiii,,
fd6447a4-c040-4955-b47f-b5634f0fd532,Edgar Savisaar,Edgar.Savisaar@riigikogu.ee,,Fraktsiooni mittekuuluvad Riigikogu liikmed,8687a0ba-535b-4ccc-ae5b-c006b1d87c8d,"Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa ",Riigikogu,riigikogu_xiii,,
b2226516-4cd4-4471-b93b-696c40b7a9e2,Eerik-Niiles Kross,Eerik-Niiles.Kross@riigikogu.ee,,Eesti Reformierakonna fraktsioon,f0108331-613c-4102-8902-adfda4b3b5e2,Tallinna Mustamäe ja Nõmme linnaosa ,Riigikogu,riigikogu_xiii,,
81aecc23-8483-48d6-9217-289fce86b1b5,Eiki Nestor,Eiki.Nestor@riigikogu.ee,,Sotsiaaldemokraatliku Erakonna fraktsioon,0acda776-0259-4f80-b831-842f80c016c3,"Tallinna Haabersti, Põhja-Tallinna ja Kristiine linnaosa ",Riigikogu,riigikogu_xiii,,
