id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
F000457,Al Franken,,,,Democrat,democrat,ocd-division/country:us/state:mn,Minnesota,Senate,114,,,https://theunitedstates.io/images/congress/original/F000457.jpg,male
K000367,Amy Klobuchar,,,,Democrat,democrat,ocd-division/country:us/state:mn,Minnesota,Senate,114,,,https://theunitedstates.io/images/congress/original/K000367.jpg,female
K000383,"Angus S. King, Jr.",,SenAngusKing,SenatorAngusSKingJr,Independent,independent,ocd-division/country:us/state:me,Maine,Senate,114,,,https://theunitedstates.io/images/congress/original/K000383.jpg,male
M000702,Barbara A. Mikulski,,SenatorBarb,SenatorMikulski,Democrat,democrat,ocd-division/country:us/state:md,Maryland,Senate,114,,,https://theunitedstates.io/images/congress/original/M000702.jpg,female
B000711,Barbara Boxer,,SenatorBoxer,senatorboxer,Democrat,democrat,ocd-division/country:us/state:ca,California,Senate,114,,,https://theunitedstates.io/images/congress/original/B000711.jpg,female
S001197,Ben Sasse,,SenSasse,SenatorSasse,Republican,republican,ocd-division/country:us/state:ne,Nebraska,Senate,114,,,https://theunitedstates.io/images/congress/original/S001197.jpg,male
C000141,Benjamin L. Cardin,,SenatorCardin,senatorbencardin,Democrat,democrat,ocd-division/country:us/state:md,Maryland,Senate,114,,,https://theunitedstates.io/images/congress/original/C000141.jpg,male
S000033,Bernard Sanders,,SenSanders,senatorsanders,Independent,independent,ocd-division/country:us/state:vt,Vermont,Senate,114,,,https://theunitedstates.io/images/congress/original/S000033.jpg,male
C001075,Bill Cassidy,,,,Republican,republican,ocd-division/country:us/state:la,Louisiana,Senate,114,,,https://theunitedstates.io/images/congress/original/C001075.jpg,male
N000032,Bill Nelson,,SenBillNelson,,Democrat,democrat,ocd-division/country:us/state:fl,Florida,Senate,114,,,https://theunitedstates.io/images/congress/original/N000032.jpg,male
C001071,Bob Corker,,SenBobCorker,bobcorker,Republican,republican,ocd-division/country:us/state:tn,Tennessee,Senate,114,,,https://theunitedstates.io/images/congress/original/C001071.jpg,male
S001194,Brian Schatz,,SenBrianSchatz,SenBrianSchatz,Democrat,democrat,ocd-division/country:us/state:hi,Hawaii,Senate,114,,,https://theunitedstates.io/images/congress/original/S001194.jpg,male
S000148,Charles E. Schumer,,SenSchumer,chuckschumer,Democrat,democrat,ocd-division/country:us/state:ny,New York,Senate,114,,,https://theunitedstates.io/images/congress/original/S000148.jpg,male
C001088,Christopher A. Coons,,SenCoonsOffice,senatorchriscoons,Democrat,democrat,ocd-division/country:us/state:de,Delaware,Senate,114,,,https://theunitedstates.io/images/congress/original/C001088.jpg,male
M001169,Christopher Murphy,,ChrisMurphyCT,chrismurphyct,Democrat,democrat,ocd-division/country:us/state:ct,Connecticut,Senate,114,,,https://theunitedstates.io/images/congress/original/M001169.jpg,male
G000386,Chuck Grassley,,ChuckGrassley,grassley,Republican,republican,ocd-division/country:us/state:ia,Iowa,Senate,114,,,https://theunitedstates.io/images/congress/original/G000386.jpg,male
M001170,Claire McCaskill,,McCaskillOffice,senatormccaskill,Democrat,democrat,ocd-division/country:us/state:mo,Missouri,Senate,114,,,https://theunitedstates.io/images/congress/original/M001170.jpg,female
B001288,Cory A. Booker,,SenBookerOfc,,Democrat,democrat,ocd-division/country:us/state:nj,New Jersey,Senate,114,,,https://theunitedstates.io/images/congress/original/B001288.jpg,male
G000562,Cory Gardner,,SenCoryGardner,SenCoryGardner,Republican,republican,ocd-division/country:us/state:co,Colorado,Senate,114,,,https://theunitedstates.io/images/congress/original/G000562.jpg,male
C000542,Daniel Coats,,SenDanCoats,180671148633644,Republican,republican,ocd-division/country:us/state:in,Indiana,Senate,114,,,https://theunitedstates.io/images/congress/original/C000542.jpg,male
S001198,Daniel Sullivan,,SenDanSullivan,SenDanSullivan,Republican,republican,ocd-division/country:us/state:ak,Alaska,Senate,114,,,https://theunitedstates.io/images/congress/original/S001198.jpg,male
P000612,David Perdue,,sendavidperdue,SenatorDavidPerdue,Republican,republican,ocd-division/country:us/state:ga,Georgia,Senate,114,,,https://theunitedstates.io/images/congress/original/P000612.jpg,male
V000127,David Vitter,,,,Republican,republican,ocd-division/country:us/state:la,Louisiana,Senate,114,,,https://theunitedstates.io/images/congress/original/V000127.jpg,male
H001041,Dean Heller,,SenDeanHeller,SenDeanHeller,Republican,republican,ocd-division/country:us/state:nv,Nevada,Senate,114,,,https://theunitedstates.io/images/congress/original/H001041.jpg,male
F000463,Deb Fischer,,SenatorFischer,senatordebfischer,Republican,republican,ocd-division/country:us/state:ne,Nebraska,Senate,114,,,https://theunitedstates.io/images/congress/original/F000463.jpg,female
S000770,Debbie Stabenow,,SenStabenow,,Democrat,democrat,ocd-division/country:us/state:mi,Michigan,Senate,114,,,https://theunitedstates.io/images/congress/original/S000770.jpg,female
F000062,Dianne Feinstein,,SenFeinstein,senatorfeinstein,Democrat,democrat,ocd-division/country:us/state:ca,California,Senate,114,,,https://theunitedstates.io/images/congress/original/F000062.jpg,female
M000133,Edward J. Markey,,MarkeyMemo,EdJMarkey,Democrat,democrat,ocd-division/country:us/state:ma,Massachusetts,Senate,114,,,https://theunitedstates.io/images/congress/original/M000133.jpg,male
W000817,Elizabeth Warren,,SenWarren,senatorelizabethwarren,Democrat,democrat,ocd-division/country:us/state:ma,Massachusetts,Senate,114,,,https://theunitedstates.io/images/congress/original/W000817.jpg,female
P000595,Gary Peters,,SenGaryPeters,SenatorGaryPeters,Democrat,democrat,ocd-division/country:us/state:mi,Michigan,Senate,114,,,https://theunitedstates.io/images/congress/original/P000595.jpg,male
R000146,Harry Reid,,SenatorReid,SenatorReid,Democrat,democrat,ocd-division/country:us/state:nv,Nevada,Senate,114,,,https://theunitedstates.io/images/congress/original/R000146.jpg,male
H001069,Heidi Heitkamp,,SenatorHeitkamp,SenatorHeidiHeitkamp,Democrat,democrat,ocd-division/country:us/state:nd,North Dakota,Senate,114,,,https://theunitedstates.io/images/congress/original/H001069.jpg,female
R000122,Jack Reed,,SenJackReed,SenJackReed,Democrat,democrat,ocd-division/country:us/state:ri,Rhode Island,Senate,114,,,https://theunitedstates.io/images/congress/original/R000122.jpg,male
R000584,James E. Risch,,SenatorRisch,,Republican,republican,ocd-division/country:us/state:id,Idaho,Senate,114,,,https://theunitedstates.io/images/congress/original/R000584.jpg,male
L000575,James Lankford,,SenatorLankford,SenatorLankford,Republican,republican,ocd-division/country:us/state:ok,Oklahoma,Senate,114,,,https://theunitedstates.io/images/congress/original/L000575.jpg,male
I000024,James M. Inhofe,,InhofePress,jiminhofe,Republican,republican,ocd-division/country:us/state:ok,Oklahoma,Senate,114,,,https://theunitedstates.io/images/congress/original/I000024.jpg,male
S001181,Jeanne Shaheen,,SenatorShaheen,SenatorShaheen,Democrat,democrat,ocd-division/country:us/state:nh,New Hampshire,Senate,114,,,https://theunitedstates.io/images/congress/original/S001181.jpg,female
F000444,Jeff Flake,,JeffFlake,senatorjeffflake,Republican,republican,ocd-division/country:us/state:az,Arizona,Senate,114,,,https://theunitedstates.io/images/congress/original/F000444.jpg,male
M001176,Jeff Merkley,,SenJeffMerkley,jeffmerkley,Democrat,democrat,ocd-division/country:us/state:or,Oregon,Senate,114,,,https://theunitedstates.io/images/congress/original/M001176.jpg,male
S001141,Jeff Sessions,,SenatorSessions,jeffsessions,Republican,republican,ocd-division/country:us/state:al,Alabama,Senate,114,,,https://theunitedstates.io/images/congress/original/S001141.jpg,male
M000934,Jerry Moran,,JerryMoran,jerrymoran,Republican,republican,ocd-division/country:us/state:ks,Kansas,Senate,114,,,https://theunitedstates.io/images/congress/original/M000934.jpg,male
D000607,Joe Donnelly,,SenDonnelly,senatordonnelly,Democrat,democrat,ocd-division/country:us/state:in,Indiana,Senate,114,,,https://theunitedstates.io/images/congress/original/D000607.jpg,male
M001183,"Joe Manchin, III",,Sen_JoeManchin,JoeManchinIII,Democrat,democrat,ocd-division/country:us/state:wv,West Virginia,Senate,114,,,https://theunitedstates.io/images/congress/original/M001183.jpg,male
B001261,John Barrasso,,SenJohnBarrasso,johnbarrasso,Republican,republican,ocd-division/country:us/state:wy,Wyoming,Senate,114,,,https://theunitedstates.io/images/congress/original/B001261.jpg,male
B001236,John Boozman,,JohnBoozman,JohnBoozman,Republican,republican,ocd-division/country:us/state:ar,Arkansas,Senate,114,,,https://theunitedstates.io/images/congress/original/B001236.jpg,male
C001056,John Cornyn,,JohnCornyn,sen.johncornyn,Republican,republican,ocd-division/country:us/state:tx,Texas,Senate,114,,,https://theunitedstates.io/images/congress/original/C001056.jpg,male
H001061,John Hoeven,,SenJohnHoeven,SenatorJohnHoeven,Republican,republican,ocd-division/country:us/state:nd,North Dakota,Senate,114,,,https://theunitedstates.io/images/congress/original/H001061.jpg,male
M000303,John McCain,,SenJohnMcCain,johnmccain,Republican,republican,ocd-division/country:us/state:az,Arizona,Senate,114,,,https://theunitedstates.io/images/congress/original/M000303.jpg,male
T000250,John Thune,,SenJohnThune,,Republican,republican,ocd-division/country:us/state:sd,South Dakota,Senate,114,,,https://theunitedstates.io/images/congress/original/T000250.jpg,male
I000055,Johnny Isakson,,SenatorIsakson,,Republican,republican,ocd-division/country:us/state:ga,Georgia,Senate,114,,,https://theunitedstates.io/images/congress/original/I000055.jpg,male
T000464,Jon Tester,,SenatorTester,senatortester,Democrat,democrat,ocd-division/country:us/state:mt,Montana,Senate,114,,,https://theunitedstates.io/images/congress/original/T000464.jpg,male
E000295,Joni Ernst,,SenJoniErnst,senjoniernst,Republican,republican,ocd-division/country:us/state:ia,Iowa,Senate,114,,,https://theunitedstates.io/images/congress/original/E000295.jpg,female
A000368,Kelly Ayotte,,,kellyayottenh,Republican,republican,ocd-division/country:us/state:nh,New Hampshire,Senate,114,,,https://theunitedstates.io/images/congress/original/A000368.jpg,female
G000555,Kirsten E. Gillibrand,,,,Democrat,democrat,ocd-division/country:us/state:ny,New York,Senate,114,,,https://theunitedstates.io/images/congress/original/G000555.jpg,female
A000360,Lamar Alexander,,SenAlexander,senatorlamaralexander,Republican,republican,ocd-division/country:us/state:tn,Tennessee,Senate,114,,,https://theunitedstates.io/images/congress/original/A000360.jpg,male
G000359,Lindsey Graham,,GrahamBlog,USSenatorLindseyGraham,Republican,republican,ocd-division/country:us/state:sc,South Carolina,Senate,114,,,https://theunitedstates.io/images/congress/original/G000359.jpg,male
M001153,Lisa Murkowski,,LisaMurkowski,SenLisaMurkowski,Republican,republican,ocd-division/country:us/state:ak,Alaska,Senate,114,,,https://theunitedstates.io/images/congress/original/M001153.jpg,female
R000595,Marco Rubio,,SenRubioPress,SenatorMarcoRubio,Republican,republican,ocd-division/country:us/state:fl,Florida,Senate,114,,,https://theunitedstates.io/images/congress/original/R000595.jpg,male
C000127,Maria Cantwell,,SenatorCantwell,,Democrat,democrat,ocd-division/country:us/state:wa,Washington,Senate,114,,,https://theunitedstates.io/images/congress/original/C000127.jpg,female
K000360,Mark Kirk,,SenatorKirk,SenatorKirk,Republican,republican,ocd-division/country:us/state:il,Illinois,Senate,114,,,https://theunitedstates.io/images/congress/original/K000360.jpg,male
W000805,Mark R. Warner,,MarkWarner,MarkRWarner,Democrat,democrat,ocd-division/country:us/state:va,Virginia,Senate,114,,,https://theunitedstates.io/images/congress/original/W000805.jpg,male
H001046,Martin Heinrich,,MartinHeinrich,MartinHeinrich,Democrat,democrat,ocd-division/country:us/state:nm,New Mexico,Senate,114,,,https://theunitedstates.io/images/congress/original/H001046.jpg,male
H001042,Mazie K. Hirono,,MazieHirono,senatorhirono,Democrat,democrat,ocd-division/country:us/state:hi,Hawaii,Senate,114,,,https://theunitedstates.io/images/congress/original/H001042.jpg,female
E000285,Michael B. Enzi,,SenatorEnzi,mikeenzi,Republican,republican,ocd-division/country:us/state:wy,Wyoming,Senate,114,,,https://theunitedstates.io/images/congress/original/E000285.jpg,male
B001267,Michael F. Bennet,,SenBennetCo,senatorbennet,Democrat,democrat,ocd-division/country:us/state:co,Colorado,Senate,114,,,https://theunitedstates.io/images/congress/original/B001267.jpg,male
C000880,Mike Crapo,,MikeCrapo,mikecrapo,Republican,republican,ocd-division/country:us/state:id,Idaho,Senate,114,,,https://theunitedstates.io/images/congress/original/C000880.jpg,male
L000577,Mike Lee,,SenMikeLee,senatormikelee,Republican,republican,ocd-division/country:us/state:ut,Utah,Senate,114,,,https://theunitedstates.io/images/congress/original/L000577.jpg,male
R000605,Mike Rounds,,SenatorRounds,SenatorMikeRounds,Republican,republican,ocd-division/country:us/state:sd,South Dakota,Senate,114,,,https://theunitedstates.io/images/congress/original/R000605.jpg,male
