id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
adao-silva,Adão Silva,adaosilva@psd.parlamento.pt,,PSD,psd,Bragança,Assembleia da República,9,,
alberto-costa,Alberto Costa,gp_ps@ps.parlamento.pt,,PS,ps,Porto,Assembleia da República,9,,
alberto-martins,Alberto Martins,,,PS,ps,Porto,Assembleia da República,9,,
ana-catarina-mendonca-mendes,Ana Catarina Mendonça Mendes,catarina@ps.parlamento.pt,,PS,ps,Setúbal,Assembleia da República,9,,
antonio-braga,António Braga,,,PS,ps,Braga,Assembleia da República,9,,
antonio-filipe,António Filipe,af@pcp.parlamento.pt,http://twitter.com/AntonioFilipe,PCP,pcp,Lisboa,Assembleia da República,9,,
armenio-santos,Arménio Santos,asantos@psd.parlamento.pt,,PSD,psd,Lisboa,Assembleia da República,9,,
assuncao-esteves,Assunção Esteves,,,PSD,psd,Vila Real,Assembleia da República,9,,
bruno-dias,Bruno Dias,,,PCP,pcp,Setúbal,Assembleia da República,9,,
bruno-vitorino,Bruno Vitorino,,,PSD,psd,Setúbal,Assembleia da República,9,,
carlos-alberto-goncalves,Carlos Alberto Gonçalves,carlosgoncalves@psd.parlamento.pt,,PSD,psd,Europa,Assembleia da República,9,,
celeste-correia,Celeste Correia,ccorreia@ps.parlamento.pt,,PS,ps,Lisboa,Assembleia da República,9,,
correia-de-jesus,Correia de Jesus,cjesus@psd.parlamento.pt,,PSD,psd,Madeira,Assembleia da República,9,,
duarte-pacheco,Duarte Pacheco,dpacheco@psd.parlamento.pt,http://twitter.com/duartepacheco,PSD,psd,Lisboa,Assembleia da República,9,,
eduardo-cabrita,Eduardo Cabrita,gp_ps@ps.parlamento.pt,,PS,ps,Setúbal,Assembleia da República,9,,
feliciano-barreiras-duarte,Feliciano Barreiras Duarte,,,PSD,psd,Leiria,Assembleia da República,9,,
fernando-jesus,Fernando Jesus,fernandojesus@ps.parlamento,,PS,ps,Porto,Assembleia da República,9,,
fernando-negrao,Fernando Negrão,f.negrao@psd.parlamento.pt,,PSD,psd,Faro,Assembleia da República,9,,
