id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
alberto-costa,Alberto Costa,gp_ps@ps.parlamento.pt,,PS,ps,Lisboa,Assembleia da República,7,,
alberto-martins,Alberto Martins,,,PS,ps,Porto,Assembleia da República,7,,
ana-catarina-mendonca-mendes,Ana Catarina Mendonça Mendes,catarina@ps.parlamento.pt,,PS,ps,Setúbal,Assembleia da República,7,,
antonio-braga,António Braga,,,PS,ps,Braga,Assembleia da República,7,,
antonio-cardoso,António Cardoso,,,PS,ps,Aveiro,Assembleia da República,7,,
antonio-filipe,António Filipe,af@pcp.parlamento.pt,http://twitter.com/AntonioFilipe,PCP,pcp,Lisboa,Assembleia da República,7,,
antonio-rodrigues,António Rodrigues,,,PSD,psd,Lisboa,Assembleia da República,7,,
armenio-santos,Arménio Santos,asantos@psd.parlamento.pt,,PSD,psd,Lisboa,Assembleia da República,7,,
celeste-correia,Celeste Correia,ccorreia@ps.parlamento.pt,,PS,ps,Lisboa,Assembleia da República,7,,
correia-de-jesus,Correia de Jesus,cjesus@psd.parlamento.pt,,PSD,psd,Madeira,Assembleia da República,7,,
duarte-pacheco,Duarte Pacheco,dpacheco@psd.parlamento.pt,http://twitter.com/duartepacheco,PSD,psd,Lisboa,Assembleia da República,7,,
fernando-jesus,Fernando Jesus,fernandojesus@ps.parlamento,,PS,ps,Porto,Assembleia da República,7,,
fernando-serrasqueiro,Fernando Serrasqueiro,,,PS,ps,Castelo Branco,Assembleia da República,7,,
ferro-rodrigues,Ferro Rodrigues,,,PS,ps,Lisboa,Assembleia da República,7,,
guilherme-silva,Guilherme Silva,gsilva@psd.parlamento.pt,,PSD,psd,Madeira,Assembleia da República,7,,
heloisa-apolonia,Heloísa Apolónia,heloisa.apolonia@pev.parlamento.pt,http://twitter.com/HeloisaApolonia,PEV,pev,Setúbal,Assembleia da República,7,,
hugo-velosa,Hugo Velosa,,,PSD,psd,Madeira,Assembleia da República,7,,
jorge-lacao,Jorge Lacão,,,PS,ps,Santarém,Assembleia da República,7,,
jose-junqueiro,José Junqueiro,,,PS,ps,Viseu,Assembleia da República,7,,
jose-lello,José Lello,joselello@ps.parlamento.pt,http://twitter.com/joselello,PS,ps,Porto,Assembleia da República,7,,
jose-magalhaes,José Magalhães,,,PS,ps,Lisboa,Assembleia da República,7,,
laurentino-dias,Laurentino Dias,,,PS,ps,Braga,Assembleia da República,7,,
mendes-bota,Mendes Bota,mendesbota@psd.parlamento.pt,,PSD,psd,Faro,Assembleia da República,7,,
miguel-coelho,Miguel Coelho,mcoelho@ps.parlamento.pt,,PS,ps,Lisboa,Assembleia da República,7,,
miguel-macedo,Miguel Macedo,miguelmacedo@psd.parlamento.pt,,PSD,psd,Braga,Assembleia da República,7,,
miranda-calha,Miranda Calha,mcalha@ps.parlamento.pt,,PS,ps,Portalegre,Assembleia da República,7,,
mota-amaral,Mota Amaral,mota.amaral@ar.parlamento.pt,,PSD,psd,Açores,Assembleia da República,7,,
mota-andrade,Mota Andrade,motaandrade@ps.parlamento.pt,,PS,ps,Bragança,Assembleia da República,7,,
pedro-pinto,Pedro Pinto,,,PSD,psd,Setúbal,Assembleia da República,7,,
rosa-maria-bastos-albernaz,Rosa Maria Bastos Albernaz,albernaz@ps.parlamento.pt,,PS,ps,Aveiro,Assembleia da República,7,,
sergio-sousa-pinto,Sérgio Sousa Pinto,,,PS,ps,Porto,Assembleia da República,7,,
sonia-fertuzinhos,Sónia Fertuzinhos,sfertuzinhos@ps.parlamento.pt,,PS,ps,Braga,Assembleia da República,7,,
vasco-cunha,Vasco Cunha,vasco.cunha@psd.parlamento.pt,,PSD,psd,Santarém,Assembleia da República,7,,
