name,id
Adrien Charles Duval,e92eb826-e499-48bf-ad5d-8f3745114de2
Ahmad Bashir Jahangeer,90615393-9dea-444a-b80c-e45fa6530642
Ahmed Yousuf Abdul Razack Shakeel Mohamed,a3d1a5f2-7558-4e87-a9c9-29714e37a41b
Alan Ganoo,b92442a4-d817-4c24-b5ed-f9131dc45ebb
Anerood Jugnauth,032b29c5-c4c6-4258-9a62-94a15d21e428
Anil Kumarsingh Gayan,86347219-b930-4a35-9a21-a6e06405537c
Ashit Kumar Gungah,0b3c4eb9-f64d-485e-881c-0593eeb59809
Buisson Leopold,63f93a77-5823-470e-ae74-e4f5b64ea75a
Charles Gaëtan Xavier-Luc Duval,87307233-9582-4f7c-8310-7c0f9f2e0b97
Deveena (Sandhya) Boygah,d1487cf1-e4b1-409e-a057-48c028031a22
Dhananjay (Ritish) Ramful,b67667fc-87e7-449d-8995-c17d8c9b45bc
Dharmendar (Sudhir) Sesungkur,13f06c6b-7f4a-4224-a60a-6cf2eaaf22aa
Ezra Seewoosunkur Jhuboo,284a716e-9f6f-4282-93ba-b6c0406c95cf
Fazila Daureeawoo,9db3ed54-678e-4a77-930c-d8ba4cf472cb
Francisco François,37d113e7-5508-4f9e-88b0-cecad850b00e
Georges Pierre (Joe) Lesjongard,1c3d9dd5-3e2e-490e-83c0-40a643bfbd2d
Gowkaran (Vikash) Oree,f5ddeb5b-04d1-4d7d-a059-1fb6288394ad
Ivan Leslie Collendavelloo,0b58c5a9-e1fb-4005-be7d-94fbf42206a6
Jayeshwur Raj Dayal,1cbcf019-69f6-4b50-8392-74f23a93a6ee
Jean Christophe Stephan Toussaint,14daf176-359b-4c3c-932c-4cc951a78de4
Jean-Nel Alain Aliphon,ce884766-50b9-4746-a1ee-a8229d2fde95
Kalidass (Sanjeev) Teeluckdharry,ef4e3d8d-3027-47d4-8883-c6332df03124
Kalyan Tarolah,220467ee-6d26-431a-800d-8c12b36695f8
Kavydass Ramano,6c614652-84bb-4ca1-b01f-71f29bf619ef
Leela Devi Dookun-Luchoomun,719b241e-bef2-409c-abd6-8faaf849c070
Mahen Kumar Seeruttun,8f283306-461c-42a9-98e4-a10441478373
Mahendranuth Sharma (Bobby) Hurreeram,2b316e51-baca-4cfa-af46-b9429b0759db
Malini Sewocksingh,ba446f08-bba9-4fa5-9f2b-6dde7cd8811d
Maneesh Gobin,f5eec751-b247-4e6a-b09b-6d5dae2ebd5a
Marie Claire Jeanne Monty,79ba2c6d-4ee5-42b6-bf06-b0023dc5f7ea
Marie Cyril Eddy Boissézon,cc761690-36cc-4eaf-a90f-739faf2a4a3b
Marie Danielle Selvon,cbec6229-d8ae-4ef8-a7fb-4dac89f4adfe
Marie Joseph Noël Etienne Ghislain Sinatambou,e93bb04e-8f3a-49d8-a793-7df5961bc3ce
Marie-Aurore Marie-Joyce Perraud,db42c599-8201-4bfd-9091-7502df621ef2
Mohammad Anwar Husnoo,7faf92ee-b4e9-4460-8b22-670a8b73ba75
Muhammad Reza Cassam Uteem,c6e05f8e-78da-4ff6-abaf-5cec1fe05190
Nandcoomar Bodha,a68c7cc4-f926-4155-a77c-40faef843dcc
Osman Cassam Mahomed,2df86f2b-faa7-4f8d-a436-3b150d9bd77d
Patrice Kursley Armance,86fb1f83-8756-45b5-aa2b-381ee06fc1ed
Paul Raymond Bérenger,a5fb671e-1424-49e7-9791-6cbb32e57ca5
Pravind Kumar Jugnauth,1482328b-50f6-45aa-948d-f73f5147d40d
Premdut Koonjoo,28fbe5aa-925d-4da6-9b55-4bf1da7e85af
Prithvirajsing (Pradeep) Roopun,c8a55a13-9a4f-4b27-9744-cf0ad55ddc97
Purmanund (Mahen) Jhugroo,a98af1d1-f1fc-49d4-bb83-ea7236f16432
Rajcoomar (Raj) Rampertab,94fc40fb-6154-41dd-9a9b-57b6e4890c69
Rajesh Anand Bhagwan,d2b27c11-3638-4741-b540-1ca33d1b7b51
Roubina Jadoo-Jaunbocus,5d28da69-66f2-425e-9bc5-6e9f68e9ccdb
Sangeet Fowdar,c8a49916-88c6-49dc-855e-c6db4e38959c
Santaram Baboo,d51a343a-7ca2-47d2-bf9a-3fd1f15dc463
Satyaprakashsing (Ravi) Rutnah,09318298-1504-4d8b-b09d-b563cc1a7db5
Sayed Muhammad Aadil Ameer Meea,2774050b-c90b-463b-938e-af2f63e82e56
Seetanah (Vishnu) Lutchmeenaraidoo,d5d5dcaa-d63a-48f5-9baf-ab50b0ed438d
Sharvanand Ramkaun,cbe406a6-eafc-4a55-a364-2fda9ba9df4f
Showkutally Soodhun,a6999942-4a3c-4233-a383-fbc42741036a
Soodesh Satkam Callichurn,d7e554da-58c0-4027-8eb3-311eb503a1cb
Soomilduth Bholah,495c0686-5c99-4d67-b31c-46ac8631663a
Sudarshan (Roshi) Bhadain,5282ad07-ab9d-49c5-8de8-90ab7c340f20
Sudesh Rughoobur,ccd263cd-6246-41b3-8a44-0a7479b61f57
Toolsyraj Benydin,830d332a-16ee-4426-8b3a-3273e5e5e316
Vedasingam Vasudevachariar (Veda) Baloomoody,ff555c78-f8fd-4a05-9edb-05a8ba59b321
Yogida Sawmynaden,b292c361-adb5-4ce5-8e0e-bb0ab3baec74
Zouberr Houssein Issa Joomaye,49e9b2da-f19d-4583-a4af-273cf5e3fdf2
