id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
anton-paal,Hr. Anton R. Paal,Hr. Anton R. Paal,a.paal@dna.sr,,,Progressieve Arbeiders en Landbouw Unie,PALU,area/coronie,Coronie,National Assembly,2015,,,http://www.dna.sr/media/12089/paal.jpg,
carl-breeveld,"Hr. Carl Breeveld, BTh","Hr. Carl Breeveld, BTh",c.breeveld@dna.sr,,,Partij voor Democratie en Ontwikkeling in Eenheid,DOE,area/paramaribo,Paramaribo,National Assembly,2015,,,http://www.dna.sr/media/1665/tn_breeveld.jpg,
chandrikapersad-santokhi,Hr. Chandrikapersad Santokhi,Hr. Chandrikapersad Santokhi,c.santokhi@dna.sr,,,V7,V7,area/wanica,Wanica,National Assembly,2015,,,http://www.dna.sr/media/1878/tn_c.santokhi.jpg,
diepakkoemar-chitan,Hr. Diepakkoemar Chitan,Hr. Diepakkoemar Chitan,d.chitan@dna.sr,,,V7,V7,area/saramacca,Saramacca,National Assembly,2015,,,http://www.dna.sr/media/1884/tn_d.chitan.jpg,
gregory-rusland,Hr. Dr. Gregory A. Rusland,Hr. Dr. Gregory A. Rusland,g.rusland@dna.sr,,,V7,V7,area/paramaribo,Paramaribo,National Assembly,2015,,,http://www.dna.sr/media/96161/rusland.jpg,male
riad-nurmohamed,Hr. Dr. Riad J. Nurmohamed,Hr. Dr. Riad J. Nurmohamed,r.nurmohamed@dna.sr,,,V7,V7,area/paramaribo,Paramaribo,National Assembly,2015,,,http://www.dna.sr/media/96101/nurmohamed_r.jpg,male
andré-misiekaba,Hr. Drs. André T. Misiekaba,Hr. Drs. André T. Misiekaba,a.misiekaba@dna.sr,,,Nationale Democratische Partij,NDP,area/paramaribo,Paramaribo,National Assembly,2015,,,http://www.dna.sr/media/1860/tn_a.misiekaba.jpg,
asiskumar-gajadien,Hr. Drs. Asiskumar Gajadien,Hr. Drs. Asiskumar Gajadien,a.gajadien@dna.sr,,,V7,V7,area/wanica,Wanica,National Assembly,2015,,,http://www.dna.sr/media/1854/tn_a.gajadien.jpg,
celsius-waterberg,Hr. Drs. Celsius W. Waterberg,Hr. Drs. Celsius W. Waterberg,c.waterberg@dna.sr,,,V7,V7,area/paramaribo,Paramaribo,National Assembly,2015,,,http://www.dna.sr/media/96403/watie.jpg,male
dewanchandrebhose-sharman,Hr. Drs. Dewanchandrebhose Sharman,Hr. Drs. Dewanchandrebhose Sharman,d.sharman@dna.sr,,,V7,V7,area/paramaribo,Paramaribo,National Assembly,2015,,,http://www.dna.sr/media/96235/sharman.jpg,male
djoties-jaggernath,Hr. Drs. Djoties W. Jaggernath,Hr. Drs. Djoties W. Jaggernath,d.jaggernath@dna.sr,,,V7,V7,area/nickerie,Nickerie,National Assembly,2015,,,http://www.dna.sr/media/95851/jaggernath.jpg,male
amzad-abdoel,Hr. Drs. Mohamed Amzad Abdoel,Hr. Drs. Mohamed Amzad Abdoel,m.abdoel@dna.sr,,,Nationale Democratische Partij,NDP,area/wanica,Wanica,National Assembly,2015,,,http://www.dna.sr/media/1944/tn_m.abdoel.jpg,
rabindre-parmessar,Hr. Drs. Rabindre T. Parmessar,Hr. Drs. Rabindre T. Parmessar,r.parmessar@dna.sr,,,Nationale Democratische Partij,NDP,area/paramaribo,Paramaribo,National Assembly,2015,,,http://www.dna.sr/media/94648/r.parmessar.jpg,male
ricky-kromodihardjo,Hr. Drs. Ricky Kromodihardjo,Hr. Drs. Ricky Kromodihardjo,r.kromodihardjo@dna.sr,,,Nationale Democratische Partij,NDP,area/paramaribo,Paramaribo,National Assembly,2015,,,http://www.dna.sr/media/95973/kromo.jpg,male
sergio-akiemboto,Hr. Drs. Sergio F.D. Akiemboto,Hr. Drs. Sergio F.D. Akiemboto,s.akiemboto@dna.sr,,,Nationale Democratische Partij,NDP,area/brokopondo,Brokopondo,National Assembly,2015,,,http://www.dna.sr/media/95567/sergio.jpg,male
william-waidoe,Hr. Drs. William Waidoe,Hr. Drs. William Waidoe,w.waidoe@dna.sr,,,V7,V7,area/nickerie,Nickerie,National Assembly,2015,,,http://www.dna.sr/media/96383/waidoe.jpg,male
erwin-linga,Hr. Erwin Linga,Hr. Erwin Linga,e.linga@dna.sr,,,Nationale Democratische Partij,NDP,area/sipaliwinie,Sipaliwinie,National Assembly,2015,,,http://www.dna.sr/media/95993/linga.jpg,male
frederik-finisie,Hr. Frederik Finisie,Hr. Frederik Finisie,f.finisie@dna.sr,,,Nationale Democratische Partij,NDP,area/brokopondo,Brokopondo,National Assembly,2015,,,http://www.dna.sr/media/1896/tn_f.finisie.jpg,
glenn-sapoen,Hr. Glenn S. Sapoen,Hr. Glenn S. Sapoen,g.sapoen@dna.sr,,,Nationale Democratische Partij,NDP,area/para,Para,National Assembly,2015,,,http://www.dna.sr/media/97852/_dsc0137.jpg,male
guilliano-snip,Hr. Guilliano E.G. Snip,Hr. Guilliano E.G. Snip,g.snip@dna.sr,,,Nationale Democratische Partij,NDP,area/nickerie,Nickerie,National Assembly,2015,,,http://www.dna.sr/media/96255/snip.jpg,male
ashwin-adhin,Hr. Ir. Ashwin M.S. Adhin Msc.,Hr. Ir. Ashwin M.S. Adhin Msc.,m.adhin@dna.sr,,,Nationale Democratische Partij,NDP,area/paramaribo,Paramaribo,National Assembly,2015,,,http://www.dna.sr/media/95459/adhin.jpg,male
soeresh-algoe,Hr. Ir. Soeresh Algoe,Hr. Ir. Soeresh Algoe,s.algoe@dna.sr,,,Nationale Democratische Partij,NDP,area/wanica,Wanica,National Assembly,2015,,,http://www.dna.sr/media/95513/algoe.jpg,male
stephen-tsang,Hr. Ir. Stephen T. Tsang,Hr. Ir. Stephen T. Tsang,s.tsang@dna.sr,,,Nationale Democratische Partij,NDP,area/paramaribo,Paramaribo,National Assembly,2015,,,http://www.dna.sr/media/96309/tjang.jpg,male
jitendra-kalloe,Hr. Jitendra Kalloe,Hr. Jitendra Kalloe,j.kalloe@dna.sr,,,V7,V7,area/nickerie,Nickerie,National Assembly,2015,,,http://www.dna.sr/media/95933/kalloe.jpg,male
mahinderkoemar-jogi,Hr. Mahinderkoemar Jogi,Hr. Mahinderkoemar Jogi,m.jogi@dna.sr,,,V7,V7,area/saramacca,Saramacca,National Assembly,2015,,,http://www.dna.sr/media/1968/tn_m.jogi_.jpg,
marinus-bee,Hr. Marinus Bee,Hr. Marinus Bee,boymawie@live.com,,,A Combinatie,AC,area/marowijne,Marowijne,National Assembly,2015,,,http://www.dna.sr/media/1950/tn_m.bee_.jpg,
melvin-bouva,"Hr. Melvin W.J. Bouva, LLB.","Hr. Melvin W.J. Bouva, LLB.",m.bouva@dna.sr,,,Nationale Democratische Partij,NDP,area/paramaribo,Paramaribo,National Assembly,2015,,,http://www.dna.sr/media/1956/tn_m.bouva_.jpg,
edward-belfort,Hr. Mr. Edward C.J. Belfort,Hr. Mr. Edward C.J. Belfort,e.belfort@dna.sr,,,A Combinatie,AC,area/paramaribo,Paramaribo,National Assembly,2015,,,http://www.dna.sr/media/96289/tigri_barba.jpg,male
patrick-kensenhuis,Hr. Mr. Patrick C. Kensenhuis,Hr. Mr. Patrick C. Kensenhuis,pkensenhuis@yahoo.com,,,Nationale Democratische Partij,NDP,area/para,Para,National Assembly,2015,,,http://www.dna.sr/media/1992/tn_p.kensenhuis.jpg,
rachied-doekhie,Hr. Rachied M. Doekhie,Hr. Rachied M. Doekhie,m.doekhie@dna.sr,,,Nationale Democratische Partij,NDP,area/nickerie,Nickerie,National Assembly,2015,,,http://www.dna.sr/media/93516/r.doekhie.jpg,male
rajiv-ramsahai,Hr. Rajiv A. Ramsahai,Hr. Rajiv A. Ramsahai,r.ramsahai@dna.sr,,,Nationale Democratische Partij,NDP,area/commewijne,Commewijne,National Assembly,2015,,,http://www.dna.sr/media/96141/ramsdai.jpg,male
raymond-sapoen,Hr. Raymond Sapoen,Hr. Raymond Sapoen,r.sapoen@dna.sr,,,V7,V7,area/wanica,Wanica,National Assembly,2015,,,http://www.dna.sr/media/96215/sapoentje.jpg,male
remie-tarnadi,Hr. Remie R. Tarnadi,Hr. Remie R. Tarnadi,r.tarnadi@dna.sr,,,Nationale Democratische Partij,NDP,area/coronie,Coronie,National Assembly,2015,,,http://www.dna.sr/media/2034/tn_r.tarnadi.jpg,
ronald-hooghart,Hr. Ronald L.A. Hooghart,Hr. Ronald L.A. Hooghart,r.hooghart@dna.sr,,,Nationale Democratische Partij,NDP,area/paramaribo,Paramaribo,National Assembly,2015,,,http://www.dna.sr/ysimg/dev/icon_lid.png,male
ronnie-brunswijk,Hr. Ronnie Brunswijk,Hr. Ronnie Brunswijk,r.brunswijk@dna.sr,,,A Combinatie,AC,area/marowijne,Marowijne,National Assembly,2015,,,http://www.dna.sr/media/1376/tn_brunswijk.jpg,
rudolf-zeeman,Hr. Rudolf Zeeman,Hr. Rudolf Zeeman,r.zeeman@dna.sr,,,V7,V7,area/sipaliwinie,Sipaliwinie,National Assembly,2015,,,http://www.dna.sr/media/2052/tn_r.zeeman.jpg,
sheilendra-girjasing,"Hr. Sheilendra M.H. Girjasing, LSc.","Hr. Sheilendra M.H. Girjasing, LSc.",s.girjasing@dna.sr,,,V7,V7,area/commewijne,Commewijne,National Assembly,2015,,,http://www.dna.sr/media/2058/tn_s.girjasing.jpg,
paul-somohardjo,Hr. Slamet Paul Somohardjo,Hr. Slamet Paul Somohardjo,p.somohardjo@dna.sr,,,V7,V7,area/paramaribo,Paramaribo,National Assembly,2015,,,http://www.dna.sr/media/2004/tn_p.somohardjo.jpg,
aida-nading,Mw. Aida L. Nading,Mw. Aida L. Nading,a.nading@dna.sr,,,Nationale Democratische Partij,NDP,area/sipaliwinie,Sipaliwinie,National Assembly,2015,,,http://www.dna.sr/media/96081/nading_s.jpg,female
