id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
550303f2273a39033bab36a7,Ander Balázs,ander.balazs@parlament.hu,,Jobbik,550303fa273a39033bab36eb,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303f2273a39033bab36a1,Apáti István,apati.istvan@parlament.hu,,Jobbik,550303fa273a39033bab36eb,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303de273a39033bab3619,B. Nagy László,laszlo.b.nagy@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303bd273a39033bab34f7,Bajnai Gordon,,,Unknown,_unknown,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,2014-05-26
550303be273a39033bab34f9,Balczó Zoltán,,,Jobbik,550303fa273a39033bab36eb,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,2014-06-20
550303e4273a39033bab364b,Balla György,gyorgy.balla@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303e3273a39033bab3643,Balla Mihály,mihaly.balla@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303dd273a39033bab3613,Balog Zoltán,zoltan.balog@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303f1273a39033bab369f,Bana Tibor,bana.tibor@parlament.hu,,Jobbik,550303fa273a39033bab36eb,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303eb273a39033bab367b,Bangóné Borbély Ildikó,borbely.ildiko@parlament.hu,,MSZP,550303fa273a39033bab36e9,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303dd273a39033bab3615,Bartos Mónika,monika.bartos@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303dc273a39033bab3609,Becsó Zsolt,zsolt.becso@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303e3273a39033bab3645,Bencsik János,janos.bencsik@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303dc273a39033bab3605,Bodó Sándor,bodo.sandor@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303db273a39033bab3603,Boldog István,istvan.boldog@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303da273a39033bab35f9,Budai Gyula,gyula.budai@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303eb273a39033bab3679,Burány Sándor,sandor.burany@parlament.hu,,MSZP,550303fa273a39033bab36e9,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303e2273a39033bab3641,Bánki Erik,erik.banki@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303dc273a39033bab3607,Bányai Gábor,banyai@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303df273a39033bab3621,Bíró Márk,,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303db273a39033bab35fb,Bóna Zoltán,bona.zoltan@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303da273a39033bab35f7,Csenger-Zalán Zsolt,zsolt.csenger-zalan@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303db273a39033bab3601,Cseresnyés Péter,peter.cseresnyes@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
550303db273a39033bab35fd,Csizi Péter,peter.csizi@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34df,2014-05-06,
